Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
39,Alex Cordaz,it ITA,GK,Crotone,it Serie A,37,1983,36,36,3240,36.0,91,2.53,203,115,57.6,6,3,27,2,5.6,5,5,0,0,0.0,Matches,2,10,2,76.4,0.36,-12.6,-0.35,248,606,40.9,1136,160,42.1,35.4,310,41.3,34.1,318,18,5.7,30,0.83,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,1,0.58,44,91,-47,-1.31,-1.31,36.1,69.0,-32.9,-0.91,-0.81,0,0,7,0,0,0,0,0,0,181,1,0,100.0,Big-5-European-Leagues,Big5,2020-2021
40,Angelo da Costa JÃºnior,br BRA,GK,Bologna,it Serie A,36,1983,6,6,540,6.0,9,1.50,26,17,69.2,0,5,1,1,16.7,1,1,0,0,0.0,Matches,1,0,0,9.4,0.36,+0.4,+0.07,35,70,50.0,245,23,24.5,30.3,42,23.8,24.4,48,0,0.0,7,1.17,16.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,15.8,90,6,0,,30,0.83,7,9,-2,-0.33,+0.04,6.7,9.4,-2.7,-0.45,-0.19,0,0,0,1,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2020-2021
41,BenoÃ®t Costil,fr FRA,GK,Bordeaux,fr Ligue 1,33,1987,38,38,3420,38.0,57,1.50,148,98,66.2,13,6,19,14,36.8,8,7,1,0,12.5,Matches,2,6,1,46.6,0.27,-8.4,-0.22,318,690,46.1,1035,144,47.3,39.2,291,68.7,50.5,324,18,5.6,21,0.55,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,,0,,0,1.18,42,56,-14,-0.37,,41.9,56.7,-14.8,-0.39,,0,0,4,0,0,0,0,0,0,189,0,0,,Big-5-European-Leagues,Big5,2020-2021
42,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,28,1992,38,38,3420,38.0,28,0.74,111,90,81.1,25,9,4,17,44.7,9,7,2,0,22.2,Matches,0,3,1,29.8,0.22,+2.8,+0.07,136,351,38.7,1074,234,24.1,32.2,233,39.5,39.2,286,27,9.4,24,0.63,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,2.21,67,28,+39,+1.03,,61.6,36.5,+25.2,+0.66,,0,1,3,0,0,0,0,0,1,177,0,0,,Big-5-European-Leagues,Big5,2020-2021
43,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,26,1994,34,34,3060,34.0,53,1.56,177,125,72.9,6,10,18,6,17.6,5,5,0,0,0.0,Matches,1,7,0,55.2,0.29,+2.2,+0.06,206,485,42.5,683,129,46.3,37.1,279,60.6,43.6,320,31,9.7,15,0.44,12.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,89.5,90,34,0,,0,0.82,35,53,-18,-0.53,-1.03,40.7,57.9,-17.2,-0.51,-0.40,0,3,6,0,0,0,0,0,2,128,0,0,,Big-5-European-Leagues,Big5,2020-2021
44,Gian Crespi,it ITA,GK,Crotone,it Serie A,19,2001,1,1,90,1.0,0,0.00,1,1,100.0,0,1,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.4,0.38,+0.4,+0.38,8,13,61.5,31,4,32.3,27.0,11,27.3,31.2,8,0,0.0,0,0.00,9.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,32,1.00,0,0,0,0.00,+1.27,1.4,0.6,+0.9,+0.86,+1.77,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2020-2021
45,Finn Dahmen,de GER,GK,Mainz 05,de Bundesliga,22,1998,3,3,270,3.0,10,3.33,20,11,55.0,1,0,2,0,0.0,1,1,0,0,0.0,Matches,0,1,0,9.2,0.42,-0.8,-0.26,9,26,34.6,59,16,33.9,32.9,27,22.2,25.7,34,1,2.9,2,0.67,11.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,90,3,0,,31,1.00,6,10,-4,-1.33,-0.91,5.5,6.8,-1.3,-0.43,-0.35,0,0,2,0,0,0,0,0,0,14,0,0,,Big-5-European-Leagues,Big5,2020-2021
46,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,29,1990,25,25,2250,25.0,43,1.72,120,81,66.7,7,4,14,4,16.0,4,3,1,0,25.0,Matches,1,4,2,37.0,0.28,-4.0,-0.16,184,532,34.6,506,88,68.4,50.5,220,84.5,60.2,239,22,9.2,6,0.24,12.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,65.8,90,,0,,6,1.00,26,43,-17,-0.68,-0.76,23.4,36.0,-12.6,-0.50,-0.48,0,0,3,0,0,1,0,0,0,103,0,0,,Big-5-European-Leagues,Big5,2020-2021
47,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,20,1999,2,1,135,1.5,1,0.67,5,5,100.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,0,0,1.0,0.03,0.0,+0.01,5,16,31.3,40,13,27.5,32.2,12,41.7,39.0,11,0,0.0,1,0.67,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,68,3.9,90,,1,45,32,0.50,1,1,0,0.00,+0.22,1.7,1.7,0.0,0.00,+0.76,0,0,1,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2020-2021
48,Marko DmitroviÄ,rs SRB,GK,Eibar,es La Liga,28,1992,35,35,3120,34.7,49,1.41,128,80,64.1,6,11,18,9,25.7,5,3,1,1,25.0,Matches,0,5,0,46.9,0.34,-2.1,-0.06,305,786,38.8,839,98,68.3,54.6,235,90.6,72.7,253,20,7.9,41,1.18,16.8,1,0,0,1,0,0,0.03,0.00,0.03,0.00,0.00,1.6,0.1,0.5,0.6,0.05,0.01,0.06,0.00,0.02,89,91.2,89,34,0,,1,0.83,28,49,-21,-0.61,-0.01,37.9,45.7,-7.8,-0.22,-0.89,0,1,4,0,0,0,1,0,0,198,0,0,,Big-5-European-Leagues,Big5,2020-2021
49,Jaume DomÃ©nech,es ESP,GK,Valencia,es La Liga,29,1990,28,28,2520,28.0,42,1.50,124,86,69.4,5,12,11,4,14.3,6,4,2,0,33.3,Matches,2,7,2,39.2,0.28,-0.8,-0.03,264,525,50.3,654,105,53.4,40.8,243,72.4,53.4,325,21,6.5,15,0.54,13.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,73.7,90,28,0,,10,0.96,35,42,-7,-0.25,-0.65,32.7,40.4,-7.7,-0.28,-0.03,0,0,1,0,0,0,0,0,0,141,0,0,,Big-5-European-Leagues,Big5,2020-2021
50,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37,37,3330,37.0,38,1.03,125,90,71.2,24,6,7,14,37.8,4,2,1,1,33.3,Matches,2,7,1,39.7,0.30,+2.7,+0.07,183,431,42.5,1026,140,33.2,32.3,219,41.1,35.9,335,29,8.7,22,0.59,14.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,2.11,71,38,+33,+0.89,+0.89,68.6,43.4,+25.1,+0.68,+0.35,0,1,4,0,0,0,0,0,0,147,0,0,,Big-5-European-Leagues,Big5,2020-2021
51,BartÅomiej DrÄgowski,pl POL,GK,Fiorentina,it Serie A,22,1997,36,36,3148,35.0,55,1.57,128,82,63.3,9,12,15,8,22.2,10,8,2,0,20.0,Matches,1,10,1,53.4,0.35,-0.6,-0.02,229,566,40.5,803,166,51.9,41.9,260,57.3,45.3,335,24,7.2,17,0.49,14.3,0,1,0,0,0,1,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,87,92.0,87,34,0,,0,1.05,46,56,-10,-0.29,+0.38,44.1,50.7,-6.6,-0.19,+0.90,0,1,5,0,0,0,0,0,1,172,0,0,,Big-5-European-Leagues,Big5,2020-2021
52,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15,15,1350,15.0,25,1.67,51,33,62.7,5,5,5,2,13.3,6,6,0,0,0.0,Matches,1,3,1,20.5,0.32,-3.5,-0.23,76,201,37.8,253,43,48.6,40.4,108,72.2,48.6,111,7,6.3,6,0.40,12.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,39.5,90,,0,,23,1.33,21,25,-4,-0.27,+0.34,18.4,20.8,-2.4,-0.16,-0.07,0,0,1,0,0,0,0,0,0,67,0,0,,Big-5-European-Leagues,Big5,2020-2021
53,Martin DÃºbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13,13,1170,13.0,19,1.46,59,42,69.5,5,5,3,3,23.1,1,1,0,0,0.0,Matches,0,1,1,19.4,0.31,+1.4,+0.11,79,186,42.5,306,64,38.2,36.9,121,57.0,47.3,161,13,8.1,6,0.46,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,34.2,90,,0,,11,1.54,20,19,+1,+0.08,+0.76,17.6,18.0,-0.3,-0.03,+0.48,0,0,5,0,0,0,0,0,0,65,0,0,,Big-5-European-Leagues,Big5,2020-2021
54,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36,36,3240,36.0,28,0.78,84,63,75.0,25,5,6,19,52.8,8,7,1,0,12.5,Matches,0,2,1,29.2,0.28,+2.2,+0.06,139,305,45.6,932,148,24.9,31.5,158,46.2,43.0,179,14,7.8,23,0.64,15.7,0,1,0,0,3,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,94.7,90,,0,,0,2.22,76,28,+48,+1.33,-0.17,69.7,28.4,+41.2,+1.15,+0.79,0,1,4,0,0,0,0,0,0,132,0,0,,Big-5-European-Leagues,Big5,2020-2021
55,AarÃ³n Escandell,es ESP,GK,Granada,es La Liga,24,1995,5,5,450,5.0,8,1.60,24,16,66.7,1,1,3,1,20.0,0,0,0,0,,Matches,0,0,0,9.6,0.42,+1.6,+0.33,38,113,33.6,118,13,72.9,52.1,33,81.8,64.6,45,3,6.7,12,2.40,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,31,0.80,5,8,-3,-0.60,-0.15,4.3,7.1,-2.8,-0.57,-0.22,0,0,0,0,0,0,0,0,0,27,0,0,,Big-5-European-Leagues,Big5,2020-2021
56,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,1,90,1.0,2,2.00,3,1,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,1.1,0.36,-0.9,-0.92,1,4,25.0,17,6,11.8,26.6,7,28.6,35.9,10,0,0.0,1,1.00,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,36,0.00,0,2,-2,-2.00,-2.16,0.6,1.2,-0.6,-0.64,-0.88,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2020-2021
57,Åukasz FabiaÅski,pl POL,GK,West Ham,eng Premier League,35,1985,35,35,3150,35.0,44,1.26,134,96,69.4,17,8,10,10,28.6,6,3,2,1,40.0,Matches,0,4,4,44.8,0.31,+4.8,+0.14,281,662,42.4,731,141,60.9,46.2,271,80.1,57.0,357,27,7.6,11,0.31,12.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,,0,,0,1.69,57,44,+13,+0.37,-0.30,47.4,46.3,+1.1,+0.03,-1.47,0,1,2,0,0,0,0,0,1,164,0,0,,Big-5-European-Leagues,Big5,2020-2021
58,Ralf FÃ¤hrmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,22,22,1876,20.8,50,2.40,139,94,66.2,3,3,16,3,13.6,4,3,1,0,25.0,Matches,1,8,2,40.5,0.27,-7.5,-0.36,126,397,31.7,642,116,42.7,37.5,183,67.2,48.6,225,13,5.8,18,0.86,14.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,85,61.3,85,20,0,,2,0.55,18,50,-32,-1.54,+0.67,17.8,41.3,-23.5,-1.13,+0.21,0,0,3,0,0,0,0,0,0,114,0,0,,Big-5-European-Leagues,Big5,2020-2021
59,Wuilker FarÃ­Ã±ez,ve VEN,GK,Lens,fr Ligue 1,22,1998,3,1,107,1.2,3,2.52,6,3,66.7,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,4.2,0.53,+1.2,+0.99,2,11,18.2,18,3,44.4,40.9,9,33.3,29.9,9,0,0.0,1,0.84,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,36,3.1,90,,2,9,35,2.00,1,3,-2,-1.68,-1.76,2.0,2.4,-0.4,-0.37,-0.61,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2020-2021
60,Aitor FernÃ¡ndez,es ESP,GK,Levante,es La Liga,29,1991,29,29,2610,29.0,44,1.52,118,78,65.3,8,11,10,3,10.3,3,3,0,0,0.0,Matches,1,6,2,38.8,0.31,-3.2,-0.11,124,330,37.6,716,150,38.3,36.2,205,27.3,30.0,255,18,7.1,27,0.93,14.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,76.3,90,29,0,,7,1.21,38,44,-6,-0.21,+0.35,33.9,37.6,-3.6,-0.12,+0.91,0,0,2,0,0,0,0,0,0,148,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
61,Ãlvaro FernÃ¡ndez,es ESP,GK,Huesca,es La Liga,22,1998,22,22,1980,22.0,32,1.45,92,62,67.4,5,5,12,5,22.7,2,2,0,0,0.0,Matches,0,7,1,30.0,0.31,-1.0,-0.05,136,329,41.3,647,108,40.0,37.5,171,40.9,39.4,188,11,5.9,15,0.68,16.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,57.9,90,22,0,,16,0.91,21,32,-11,-0.50,0.00,20.8,28.4,-7.6,-0.35,-0.26,0,0,3,0,0,0,0,0,0,108,0,0,,Big-5-European-Leagues,Big5,2020-2021
62,AndrÃ©s FernÃ¡ndez,es ESP,GK,Huesca,es La Liga,33,1986,16,16,1440,16.0,21,1.31,50,32,64.0,2,8,6,4,25.0,3,3,0,0,0.0,Matches,1,3,1,16.9,0.29,-3.1,-0.19,91,260,35.0,445,70,44.3,38.0,121,52.1,42.1,167,13,7.8,7,0.44,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,42.1,90,16,0,,19,0.88,13,21,-8,-0.50,0.00,14.5,15.9,-1.4,-0.09,+0.26,0,0,3,0,0,0,0,0,0,86,0,0,,Big-5-European-Leagues,Big5,2020-2021
63,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1,1,90,1.0,1,1.00,8,7,87.5,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.6,0.20,+0.6,+0.61,9,15,60.0,28,9,35.7,34.4,10,50.0,37.7,12,1,8.3,1,1.00,10.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,36,1.00,1,1,0,0.00,+1.27,1.0,2.1,-1.1,-1.07,-0.20,0,0,0,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2020-2021
64,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3,3,270,3.0,6,2.00,16,12,75.0,1,1,1,0,0.0,3,2,0,1,0.0,Matches,0,0,0,7.4,0.39,+1.4,+0.46,31,64,48.4,98,9,42.9,41.4,27,81.5,65.7,32,1,3.1,1,0.33,12.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,90,3,0,,0,1.33,7,6,+1,+0.33,+0.37,4.9,7.1,-2.2,-0.73,-0.55,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2020-2021
65,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8,8,720,8.0,11,1.37,28,19,67.9,4,0,4,2,25.0,3,2,1,0,33.3,Matches,0,1,0,8.8,0.25,-2.2,-0.27,43,153,28.1,210,29,51.4,41.0,64,70.3,49.6,88,7,8.0,7,0.88,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,,0,,30,1.50,10,11,-1,-0.12,+0.54,10.7,12.4,-1.8,-0.22,+0.11,0,1,3,0,0,0,0,0,1,40,0,0,,Big-5-European-Leagues,Big5,2020-2021
66,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5,5,450,5.0,7,1.40,26,19,73.1,2,1,2,2,40.0,0,0,0,0,,Matches,0,1,0,6.9,0.27,-0.1,-0.02,20,57,35.1,122,28,36.1,37.0,31,41.9,37.9,28,1,3.6,1,0.20,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,17,1.40,10,7,+3,+0.60,+0.39,7.7,8.1,-0.4,-0.08,-0.62,0,0,0,0,0,0,0,0,0,18,0,0,,Big-5-European-Leagues,Big5,2020-2021
67,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,2002,1,0,3,0.0,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,1,1,100.0,1,0,100.0,48.0,1,0.0,21.0,0,0,,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,3,0.1,,0,1,3,34,0.00,0,0,0,0.00,+0.42,0.0,0.0,0.0,0.00,+0.24,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2020-2021
68,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,1992,8,8,720,8.0,9,1.13,21,14,61.9,3,1,4,2,25.0,1,1,0,0,0.0,Matches,0,3,1,7.5,0.32,-0.5,-0.06,61,161,37.9,179,24,60.3,50.4,64,82.8,65.5,59,5,8.5,1,0.13,11.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,21.1,90,8,0,,11,1.25,7,9,-2,-0.25,+0.38,7.8,8.9,-1.2,-0.15,+0.74,0,0,1,0,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2020-2021
69,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,1990,26,26,2295,25.5,32,1.25,85,58,67.1,12,9,5,9,34.6,4,4,0,0,0.0,Matches,1,5,2,29.8,0.31,-0.2,-0.01,94,217,43.3,422,80,35.5,33.7,172,39.0,34.6,195,9,4.6,9,0.35,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,67.1,88,,0,,7,1.73,46,32,+14,+0.55,-0.65,37.9,28.5,+9.4,+0.37,-0.32,0,0,3,0,0,0,0,0,0,83,0,0,,Big-5-European-Leagues,Big5,2020-2021
70,RafaÅ Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,1987,34,34,3060,34.0,55,1.62,172,124,71.5,10,6,18,7,20.6,10,6,2,2,25.0,Matches,0,4,3,51.9,0.27,+0.9,+0.03,256,653,39.2,1101,215,43.4,37.5,298,58.7,46.8,401,26,6.5,26,0.76,14.4,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.06,36,54,-18,-0.53,,36.1,55.6,-19.4,-0.57,,0,1,3,0,0,0,0,0,0,222,0,0,,Big-5-European-Leagues,Big5,2020-2021
71,David Gil,es ESP,GK,CÃ¡diz,es La Liga,26,1994,4,4,360,4.0,10,2.50,15,6,40.0,0,1,3,0,0.0,1,1,0,0,0.0,Matches,0,1,0,6.4,0.37,-3.6,-0.90,32,110,29.1,86,9,86.0,57.9,37,97.3,69.1,47,3,6.4,1,0.25,10.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,34,0.25,5,10,-5,-1.25,-0.75,4.2,6.5,-2.4,-0.60,-0.05,0,0,1,0,0,0,0,0,0,23,0,0,,Big-5-European-Leagues,Big5,2020-2021
72,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,25,1995,25,25,2156,24.0,26,1.09,61,38,63.9,14,8,3,9,36.0,6,4,2,0,33.3,Matches,0,3,1,24.7,0.32,-0.3,-0.01,117,270,43.3,550,82,34.5,35.4,118,67.8,52.5,135,7,5.2,23,0.96,16.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,63.0,86,23,0,,7,2.00,55,26,+29,+1.21,+0.21,50.8,27.7,+23.1,+0.97,+0.12,0,1,4,0,0,1,0,0,0,105,0,0,,Big-5-European-Leagues,Big5,2020-2021
73,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,26,1993,22,22,1980,22.0,25,1.14,73,50,69.9,7,5,10,5,22.7,4,3,0,1,0.0,Matches,0,0,0,25.3,0.32,+0.3,+0.01,99,229,43.2,538,115,29.6,31.0,131,53.4,43.9,158,17,10.8,17,0.77,15.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,57.9,90,,0,,4,1.18,26,25,+1,+0.05,-0.64,29.2,23.7,+5.5,+0.25,-0.03,0,1,3,0,0,0,0,0,1,109,0,0,,Big-5-European-Leagues,Big5,2020-2021
74,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,26,1993,5,5,450,5.0,10,2.00,24,18,70.8,0,1,4,0,0.0,3,3,0,0,0.0,Matches,0,2,1,9.9,0.30,+0.9,+0.17,28,94,29.8,121,28,43.0,39.4,67,62.7,49.6,78,8,10.3,3,0.60,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,,0,,0,0.20,3,10,-7,-1.40,-0.16,3.2,13.3,-10.1,-2.02,-1.00,0,0,1,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2020-2021
75,Etienne Green,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,20,2000,8,8,720,8.0,8,1.00,24,18,75.0,4,1,3,3,37.5,4,2,1,1,33.3,Matches,1,0,0,8.5,0.27,+0.5,+0.06,44,129,34.1,149,31,52.3,42.4,70,72.9,55.3,75,5,6.7,5,0.63,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,,0,,3,1.63,12,8,+4,+0.50,+1.03,13.5,12.0,+1.6,+0.19,+0.25,0,2,1,0,0,0,0,0,2,42,0,0,,Big-5-European-Leagues,Big5,2020-2021
76,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,21,1999,4,4,360,4.0,7,1.75,20,13,65.0,1,0,3,1,25.0,0,0,0,0,,Matches,0,0,0,6.3,0.32,-0.7,-0.16,10,25,40.0,136,26,16.9,27.3,25,8.0,22.2,23,3,13.0,4,1.00,15.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,11.8,90,4,0,,16,0.75,3,7,-4,-1.00,-1.60,7.5,5.3,+2.2,+0.54,+0.38,0,1,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2020-2021
77,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,33,1987,37,37,3330,37.0,64,1.73,168,105,63.7,11,8,18,8,21.6,4,3,1,0,25.0,Matches,1,9,0,61.8,0.36,-2.2,-0.06,253,721,35.1,766,147,58.9,43.9,314,86.0,60.9,367,26,7.1,15,0.41,13.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,,0,,1,1.11,38,64,-26,-0.70,-1.70,30.9,56.1,-25.3,-0.68,-0.90,0,0,5,0,0,0,0,0,0,168,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
78,PÃ©ter GulÃ¡csi,hu HUN,GK,RB Leipzig,de Bundesliga,30,1990,33,33,2970,33.0,30,0.91,77,48,64.9,19,8,6,15,45.5,3,3,0,0,0.0,Matches,0,2,0,24.5,0.29,-5.5,-0.17,137,275,49.8,1003,171,24.2,30.3,166,19.3,27.5,186,12,6.5,53,1.61,18.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,0,1.97,59,30,+29,+0.88,+1.88,62.7,28.2,+34.6,+1.05,-0.61,0,0,1,0,0,0,0,0,0,198,0,1,0.0,Big-5-European-Leagues,Big5,2020-2021
