Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
1670,1,6ptroe7b9vgzimcvzo2fehcr9,167890,90,25,Centre Forward,Michael,Petrasso,M. Petrasso,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,20,5,8,0.51,0,1,0.69,1,1,0,1,1,4,0,0,4,1,0,0,38,7,0,0,0,1,0.0%,1,0,2,1,0,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,19,4,15,5,15.0%,65.0%,6,6,1,9,2,9,0,12.1,1,33.3%,3,0.00,11,0,1,0,1,1,0.0%,1,0,0,0.51,0.00,0.51,0,0,0.51,1,VAL vs EDM,2019-10-05,5knlpt5ejz2gvvucptl64q73e,6925,6ptroe7b9vgzimcvzo2fehcr9:1052463,VAL vs EDM (2019-10-05)
1670,1,2182gm4uwq97qv5c65jfes5hx,195296,84,28,Right Midfielder,Juan Diego,Gutiérrez de las Casas,J. Gutiérrez,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,3,3,20,5,9,0.09,1,0,0.05,0,0,1,0,1,3,0,0,5,2,0,0,38,5,0,0,0,0,0.0%,0,0,6,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,5,16,0,35.0%,70.0%,8,6,0,6,2,12,0,17.0,1,50.0%,2,0.00,24,0,0,0,0,5,42.9%,0,0,0,0.09,0.00,0.09,1,1,0.04,2,FOR vs HFX,2019-09-15,5dzgbpowfq3bfc0jp50nxi0yy,15377,2182gm4uwq97qv5c65jfes5hx:1052452,FOR vs HFX (2019-09-15)
1670,1,c8gbyfp650fgai5782915ywa1,210185,68,25,Central Midfielder,Elimane Oumar,Cissé,E. Cissé,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,20,0.00,0,0,0.00,0,0,0,0,0,3,0,0,5,2,0,0,38,3,2,1,0,3,75.0%,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,22,0,10.7%,100.0%,15,9,4,9,4,15,0,22.6,1,-,0,0.00,0,0,0,0,0,0,100.0%,2,1,0,0.00,0.00,0.00,0,0,-,0,VAL vs FOR,2019-08-17,57rql8kxq24o9lgw5g5zs7cdm,15378,c8gbyfp650fgai5782915ywa1:1052435,VAL vs FOR (2019-08-17)
1670,1,elyp1bpa1kq1hl6sigml22jf9,184380,90,29,Goalkeeper,Tyson,Farago,T. Farago,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,13,3,0.00,0,0,0.05,0,0,0,1,1,0,0,0,2,0,0,0,38,0,1,0,0,1,100.0%,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0,2,0,0,0,38,0,0,69.6%,69.6%,0,0,16,0,23,0,0,37.4,0,100.0%,1,1.66,0,0,0,0,0,0,56.3%,1,0,0,0.00,0.00,0.00,1,0,-,0,VAL vs EDM,2019-05-04,4l0lq4d7znz1rqsq02s2sk9re,6925,elyp1bpa1kq1hl6sigml22jf9:1052380,VAL vs EDM (2019-05-04)
1670,1,79dpxdtu8zy41lbpwufltrh7t,212532,90,22,Goalkeeper,Mathias,Janssens,M. Janssens,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,29,16,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,-,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,0,3,2,2,0,3,1,1,0,0,0,0,2,0,0,0,38,0,0,58.6%,65.5%,0,0,19,0,29,0,0,36.9,0,-,0,1.22,0,0,0,0,0,0,41.2%,0,0,0,0.00,0.00,0.00,0,0,-,0,EDM vs VAL,2019-06-02,4rnwigdpceglolacgssquoaqy,6925,79dpxdtu8zy41lbpwufltrh7t:1052395,EDM vs VAL (2019-06-02)
1670,1,db3mtdls95klppptl1n96ezf9,92442,64,30,Right Attacking Midfielder,Kyle,Porter,K. Porter,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24,8,12,0.00,0,0,0.06,0,0,0,2,2,3,0,0,3,2,0,0,38,4,1,0,0,1,50.0%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,16,4,18,0,16.7%,83.3%,12,7,1,9,3,12,0,16.8,1,-,0,0.00,0,0,0,0,1,3,50.0%,1,0,0,0.00,0.00,0.00,2,0,-,0,HFX vs YRK,2019-07-06,4yz3ra9ne1a5j97bpncakl6y2,15376,db3mtdls95klppptl1n96ezf9:1052411,HFX vs YRK (2019-07-06)
1670,1,6o11en42rzgf741oqqlu9a47p,159509,90,25,Left Centre Back,Luca,Gasparotto,L. Gasparotto,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,3,24,12,6,0.05,1,0,0.00,0,0,0,0,0,0,0,0,6,0,0,0,38,5,0,2,0,9,66.7%,7,3,4,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,26,10,1,54.2%,75.0%,8,1,9,1,14,9,0,23.1,1,50.0%,4,0.00,0,0,0,0,0,0,61.5%,9,0,0,0.00,0.05,0.05,0,2,0.05,1,EDM vs YRK,2019-09-21,5f1r9xf57ykmnmfv1i1oqtw8a,6925,6o11en42rzgf741oqqlu9a47p:1052455,EDM vs YRK (2019-09-21)
1670,1,7qctsydagkbx65ctb9wlw9n1l,247683,62,22,Central Midfielder,David,Norman Jr.,D. Norman,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,13,12,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,38,3,0,1,0,2,100.0%,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,11,21,1,35.7%,89.3%,13,4,8,4,8,16,0,15.8,0,33.3%,3,0.00,0,0,0,0,0,0,80.0%,2,0,0,0.00,0.00,0.00,0,0,-,0,FOR vs PAC,2019-09-28,5h1oq9agzghyfb9760q0xsd4a,15377,7qctsydagkbx65ctb9wlw9n1l:1052458,FOR vs PAC (2019-09-28)
1670,1,6re26cen7xbrynezb3rerst05,112657,81,26,Left Winger,Sergio,Camargo,S. Camargo,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,1,6,1,17,6,4,1.30,2,0,0.03,2,0,0,1,1,0,0,0,3,0,0,0,38,4,0,1,0,3,33.3%,2,1,4,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,6,15,7,11.8%,58.8%,5,3,2,7,2,8,0,10.5,2,-,0,0.00,8,0,2,2,2,2,50.0%,3,0,0,1.30,0.00,1.30,1,0,0.65,2,PAC vs CAV,2019-07-06,4z7uwbvrigyaaxjbfvbl02d0q,15380,6re26cen7xbrynezb3rerst05:1052412,PAC vs CAV (2019-07-06)
1670,1,7tmc8hrkee4lo05qa26i7e5zp,173159,90,24,Goalkeeper,Marco,Carducci,M. Carducci,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,18,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,38,1,0,0,0,0,0.0%,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38,0,0,58.1%,64.5%,0,0,20,0,31,0,0,39.9,1,100.0%,2,0.31,0,0,0,0,0,0,38.9%,0,0,0,0.00,0.00,0.00,0,0,-,0,HFX vs CAV,2019-06-19,4tfd4it6sv7n7x6cvlq4xoewa,15376,7tmc8hrkee4lo05qa26i7e5zp:1052399,HFX vs CAV (2019-06-19)
1670,1,1lg1214de42tia4tcv7rk3z6d,103949,82,28,Centre Attacking Midfielder,Oliver,Minatel,Oliver Minatel,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,28,12,16,0.85,1,0,0.05,1,0,0,1,1,0,0,0,5,0,0,0,38,8,0,0,0,0,0.0%,0,0,6,2,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,14,3,21,5,10.7%,100.0%,16,10,2,10,2,16,0,12.2,1,40.0%,5,0.00,15,0,1,1,0,0,100.0%,0,0,0,0.07,0.78,0.85,1,0,0.28,3,CAV vs PAC,2019-09-22,5frccedgczakga77kz816gq5m,15380,1lg1214de42tia4tcv7rk3z6d:1052456,CAV vs PAC (2019-09-22)
1670,1,5pxg9qijp78vbve2b5eprf4r9,151951,90,29,Right Winger,Emery,Welshman,E. Welshman,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,3,19,0.11,0,0,0.64,0,1,0,3,3,1,0,0,3,0,0,0,38,6,1,1,0,2,50.0%,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,23,0,15,10,8.3%,91.7%,9,13,0,14,0,10,0,11.8,2,0.0%,1,0.00,14,0,0,0,0,0,100.0%,0,2,0,0.11,0.00,0.11,3,0,0.06,2,FOR vs HFX,2019-07-17,50lvb1tu0w2o89aadta8zhn56,15376,5pxg9qijp78vbve2b5eprf4r9:1052417,FOR vs HFX (2019-07-17)
1670,1,zrowi3rzq9fndgtn1qozene1,421828,45,20,Left Attacking Midfielder,José,Hernández,J. Hernández,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19,1,12,0.04,0,1,0.63,0,1,0,2,2,1,0,0,6,1,0,0,38,11,0,4,0,4,80.0%,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,18,4,16,1,21.1%,68.4%,4,8,1,11,1,7,0,12.6,1,0.0%,3,0.00,21,0,0,0,2,2,25.0%,1,3,0,0.04,0.00,0.04,1,0,0.04,1,PAC vs YRK,2019-05-18,4o4p0koos9zpm6n7zu3b8p0fe,15382,zrowi3rzq9fndgtn1qozene1:1052387,PAC vs YRK (2019-05-18)
1670,1,zrowi3rzq9fndgtn1qozene1,421828,90,20,Centre Forward,José,Hernández,J. Hernández,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,20,9,7,0.19,0,0,0.00,0,0,0,0,0,3,1,0,7,2,0,0,38,10,0,1,0,1,33.3%,0,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,18,2,18,3,0.0%,80.0%,12,3,1,4,1,15,0,11.1,2,50.0%,4,0.00,4,0,0,0,0,0,-,1,0,0,0.14,0.05,0.19,0,0,0.10,2,EDM vs PAC,2019-08-10,56rc1pqth0zz4z61i5tjx282y,6925,zrowi3rzq9fndgtn1qozene1:1052432,EDM vs PAC (2019-08-10)
1670,1,a5l5lmn7lf8wg3lp05d5sdsdl,243770,90,27,Right Centre Back,Justin,Springer,J. Springer,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,30,16,6,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,38,1,0,2,1,6,100.0%,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,13,0,50.0%,73.3%,10,0,12,0,18,12,0,24.5,0,100.0%,2,0.00,0,0,0,0,0,0,53.3%,6,0,0,0.00,0.00,0.00,0,0,-,0,FOR vs YRK,2019-10-06,5lomje72gq8r3x9xte5tduwru,15377,a5l5lmn7lf8wg3lp05d5sdsdl:1052465,FOR vs YRK (2019-10-06)
1670,1,51xzvj638qanadr36lysjapxx,215622,90,27,Centre Forward,Simon,Karlsson Adjei,S. Karlsson Adjei,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,25,6,9,0.11,0,1,0.07,0,0,0,1,1,1,0,0,4,1,0,0,38,9,0,0,0,0,-,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24,3,11,1,24.0%,60.0%,6,8,1,12,3,10,0,13.6,0,28.6%,7,0.00,16,0,0,0,2,2,0.0%,0,0,0,0.11,0.00,0.11,0,0,0.06,2,EDM vs YRK,2019-09-21,5f1r9xf57ykmnmfv1i1oqtw8a,6925,51xzvj638qanadr36lysjapxx:1052455,EDM vs YRK (2019-09-21)
1670,1,cdaayu6d9xzn4gyn5jg5p6vl6,481567,90,27,Goalkeeper,Triston,Henry,T. Henry,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,26,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,38,0,0,34.5%,89.7%,0,0,26,0,29,0,0,25.6,0,-,0,0.30,0,0,0,0,0,0,70.0%,1,0,0,0.00,0.00,0.00,0,0,-,0,FOR vs YRK,2019-04-27,4ilfbdmlp4zuj7k3cene3m5wq,15382,cdaayu6d9xzn4gyn5jg5p6vl6:1052375,FOR vs YRK (2019-04-27)
1670,1,6re5keaha87h6kc01848h53ah,243956,60,26,Right Attacking Midfielder,Victor,Blasco,Victor Blasco,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,3,9,0.06,0,0,0.03,0,0,0,1,1,1,0,0,7,0,0,0,38,9,1,3,0,4,80.0%,0,0,6,0,0,2,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,2,26,2,23.5%,70.6%,8,3,1,5,2,10,0,11.5,1,-,0,0.00,18,0,0,0,0,0,50.0%,0,3,1,0.06,0.00,0.06,1,0,0.06,1,YRK vs PAC,2019-06-15,4s2bhlyuzkp953p3w0mdoqdey,15382,6re5keaha87h6kc01848h53ah:1052396,YRK vs PAC (2019-06-15)
1670,1,awlwtcxwgucwrkpb5lmsqlzsa,481761,77,26,Second Striker,Kodai,Iida,K. Iida,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,22,4,14,0.06,0,0,0.00,0,0,0,0,0,3,0,0,6,2,0,0,38,1,0,1,0,1,100.0%,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,15,1,40.9%,81.8%,6,9,3,12,3,7,0,12.9,0,-,0,0.00,15,0,0,0,0,0,66.7%,0,1,0,0.06,0.00,0.06,0,0,0.06,1,HFX vs YRK,2019-07-06,4yz3ra9ne1a5j97bpncakl6y2,15382,awlwtcxwgucwrkpb5lmsqlzsa:1052411,HFX vs YRK (2019-07-06)
1670,1,747hedu5glsgajsj7bcc7s8h5,428049,72,23,Left Attacking Midfielder,Nicolás,Galvis,N. Galvis,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,21,3,14,0.05,0,0,0.00,0,0,0,0,0,1,0,0,3,1,0,0,38,7,1,1,0,3,100.0%,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,14,8,16,0,38.1%,81.0%,10,6,1,7,3,11,0,12.9,0,0.0%,2,0.00,29,0,0,0,1,1,50.0%,3,0,0,0.05,0.00,0.05,0,0,0.03,2,FOR vs VAL,2019-06-15,4t5rc4kgrbfy8qpv5lrlignsa,15377,747hedu5glsgajsj7bcc7s8h5:1052398,FOR vs VAL (2019-06-15)
1670,1,882vd5rnobx3xba2sb99k49gp,421823,90,20,Central Midfielder,Alessandro,Hojabrpour,A. Hojabrpour,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,29,11,14,0.03,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,38,1,2,0,1,3,100.0%,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,8,27,0,55.2%,86.2%,19,2,4,2,4,23,0,16.2,0,-,0,0.00,21,0,0,0,0,0,75.0%,0,3,0,0.03,0.00,0.03,0,0,0.03,1,CAV vs PAC,2019-09-22,5frccedgczakga77kz816gq5m,15381,882vd5rnobx3xba2sb99k49gp:1052456,CAV vs PAC (2019-09-22)
1670,1,42d31lze22zahkqy8vu5zpcyd,85715,90,26,Centre Forward,Oumar,Diouck,O. Diouck,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,2,27,6,15,0.30,1,0,0.17,1,0,0,2,2,1,1,1,3,1,0,0,38,3,1,0,0,1,100.0%,0,0,8,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,1,25,3,25.9%,77.8%,14,6,1,7,1,19,0,19.6,0,0.0%,1,0.00,20,0,1,1,0,1,57.1%,0,1,0,0.30,0.00,0.30,2,0,0.15,2,EDM vs HFX,2019-07-01,4xl9k0k5zmput7d3mb348balm,15376,42d31lze22zahkqy8vu5zpcyd:1052407,EDM vs HFX (2019-07-01)
1670,1,4wg2u3zl05ijnwx0wicmwpvpx,184584,90,24,Goalkeeper,Connor,James,C. James,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,33,11,6,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,38,0,0,72.7%,51.5%,0,0,17,0,33,0,0,38.5,0,-,0,0.81,0,0,0,0,0,0,33.3%,0,0,0,0.00,0.00,0.00,0,0,-,0,EDM vs PAC,2019-08-10,56rc1pqth0zz4z61i5tjx282y,15380,4wg2u3zl05ijnwx0wicmwpvpx:1052432,EDM vs PAC (2019-08-10)
1670,1,9eatc4jz3lvrdclqxj4k4980l,243860,49,26,Right Attacking Midfielder,Philippe,Lincourt-Joseph,P. Lincourt-Joseph,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,29,9,12,0.00,0,0,0.00,0,0,0,0,0,1,0,0,3,1,0,0,38,5,1,1,1,3,50.0%,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,30,0,48.3%,72.4%,17,1,3,3,3,23,0,17.7,2,0.0%,1,0.00,0,0,0,0,0,0,42.9%,0,3,0,0.00,0.00,0.00,0,0,-,0,HFX vs EDM,2019-09-02,5bq4jk75i9rlsdkao5607vo16,15376,9eatc4jz3lvrdclqxj4k4980l:1052445,HFX vs EDM (2019-09-02)
1670,1,dvm23d66qze0kmrzxft68a0ru,483640,90,26,Left Centre Back,Matthew,Arnone,M. Arnone,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,16,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,38,1,0,0,2,7,-,5,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,10,1,56.7%,66.7%,8,0,12,0,20,10,0,18.0,0,75.0%,4,0.00,0,0,0,0,0,0,52.9%,7,0,0,0.00,0.00,0.00,0,0,-,0,HFX vs YRK,2019-07-06,4yz3ra9ne1a5j97bpncakl6y2,15382,dvm23d66qze0kmrzxft68a0ru:1052411,HFX vs YRK (2019-07-06)
1670,1,e6cd4pwmbb7lfatlo8gc8eaj9,87810,57,34,Central Midfielder,José Antonio,Galán Pedrosa,Galán,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,10,9,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,38,13,0,0,0,1,0.0%,0,0,5,1,2,4,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,5,10,23,0,20.7%,65.5%,14,2,3,3,6,20,0,15.4,1,16.7%,6,0.00,0,0,0,0,1,1,16.7%,1,0,0,0.00,0.00,0.00,0,1,-,0,VAL vs CAV,2019-09-02,5c8rrlegmweliih2y599gcjmy,15381,e6cd4pwmbb7lfatlo8gc8eaj9:1052446,VAL vs CAV (2019-09-02)
