Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
158,Roberto,es ESP,GK,AlavÃ©s,es La Liga,33,1986,9,8,790,8.8,19,2.16,51,35,68.6,2,1,5,2,25.0,3,3,0,0,0.0,Matches,0,1,0,20.9,0.36,+1.9,+0.21,87,201,43.3,169,9,81.1,58.2,69,92.8,67.9,75,4,5.3,6,0.68,16.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,23.1,90,8,1,70,5,0.78,4,19,-15,-1.71,-1.37,7.1,15.1,-8.0,-0.91,-0.64,0,0,2,0,0,0,1,0,0,35,0,0,,Big-5-European-Leagues,Big5,2019-2020
159,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,33,33,2887,32.1,48,1.50,118,80,68.6,9,11,13,5,15.2,11,11,0,0,0.0,Matches,1,3,1,44.8,0.31,-2.2,-0.07,171,464,36.9,907,134,39.4,36.6,245,43.7,39.6,296,21,7.1,27,0.84,15.5,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,84.4,87,32,0,,4,1.15,41,48,-7,-0.22,+0.63,41.5,43.3,-1.8,-0.06,+0.02,0,1,1,0,0,0,0,0,0,166,0,0,,Big-5-European-Leagues,Big5,2019-2020
160,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,1,90,1.0,1,1.00,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,0.7,0.15,-0.3,-0.26,12,21,57.1,22,6,50.0,32.7,15,66.7,40.9,7,0,0.0,0,0.00,10.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,1.00,1,1,0,0.00,+0.59,1.3,1.1,+0.1,+0.14,+0.70,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2019-2020
161,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,1,0,11,0.1,1,8.18,1,0,0.0,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.8,0.79,-0.2,-1.76,1,1,100.0,3,1,33.3,26.7,0,,,0,0,,0,0.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,11,0.3,,0,1,11,37,3.00,0,1,-1,-8.18,-9.53,0.4,0.3,+0.1,+1.02,-0.05,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2019-2020
162,RubÃ©n,es ESP,GK,Osasuna,es La Liga,35,1984,19,18,1583,17.6,24,1.36,51,29,58.8,5,9,4,5,27.8,3,3,0,0,0.0,Matches,1,1,0,19.3,0.34,-4.7,-0.27,150,404,37.1,382,60,73.6,52.7,143,86.0,61.9,167,12,7.2,7,0.40,13.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,83,46.3,86,17,1,35,7,1.26,22,24,-2,-0.11,+0.18,24.5,19.1,+5.4,+0.31,+0.65,0,0,2,0,0,0,0,0,0,100,0,0,,Big-5-European-Leagues,Big5,2019-2020
163,StÃ©phane Ruffier,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,32,1986,22,22,1980,22.0,40,1.82,94,56,60.6,6,4,12,3,13.6,4,3,0,1,0.0,Matches,0,2,0,34.3,0.34,-5.7,-0.26,120,324,37.0,457,71,48.8,39.5,160,63.1,46.6,152,6,3.9,7,0.32,12.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,78.6,90,22,0,,0,1.00,25,40,-15,-0.68,-0.52,24.5,28.1,-3.5,-0.16,+0.35,0,0,0,0,0,0,0,0,0,103,0,0,,Big-5-European-Leagues,Big5,2019-2020
164,GerÃ³nimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,25,2250,25.0,27,1.08,112,89,78.6,11,7,7,8,32.0,5,3,1,1,25.0,Matches,1,2,1,27.4,0.21,+1.4,+0.05,221,419,52.7,680,148,42.4,37.5,203,64.5,49.0,228,20,8.8,26,1.04,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,89.3,90,25,0,,0,1.60,35,27,+8,+0.32,+2.65,28.7,28.2,+0.4,+0.02,+0.87,0,2,7,0,0,0,0,0,2,141,0,0,,Big-5-European-Leagues,Big5,2019-2020
165,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,38,3420,38.0,54,1.42,164,114,68.3,9,14,15,9,23.7,2,2,0,0,0.0,Matches,0,8,3,54.5,0.32,+3.5,+0.09,272,527,51.6,1188,232,33.8,33.8,274,45.6,38.7,314,24,7.6,19,0.50,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.08,39,54,-15,-0.39,,41.2,54.5,-13.3,-0.35,,0,0,4,0,0,0,0,0,0,184,0,0,,Big-5-European-Leagues,Big5,2019-2020
166,Frederik RÃ¸nnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9,9,810,9.0,14,1.56,47,35,74.5,2,3,4,1,11.1,2,2,0,0,0.0,Matches,0,0,0,15.7,0.30,+1.7,+0.19,89,187,47.6,282,38,53.2,40.7,62,59.7,46.0,72,5,6.9,4,0.44,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.5,90,9,0,,20,1.00,16,14,+2,+0.22,+0.34,15.2,12.5,+2.7,+0.30,+0.27,0,0,1,0,0,0,0,0,0,56,0,0,,Big-5-European-Leagues,Big5,2019-2020
167,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,5,4,360,4.0,5,1.25,18,13,72.2,2,0,2,2,50.0,1,0,1,0,100.0,Matches,0,0,0,5.6,0.26,+0.6,+0.15,34,67,50.7,93,22,41.9,37.8,37,75.7,51.5,63,5,7.9,2,0.50,13.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,14.3,90,4,0,,21,1.80,6,5,+1,+0.25,-0.29,5.0,5.6,-0.5,-0.13,-0.45,0,0,1,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2019-2020
168,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38,38,3420,38.0,41,1.08,126,95,73.8,18,8,12,13,34.2,10,8,2,0,20.0,Matches,0,7,2,42.2,0.28,+3.2,+0.08,239,488,49.0,936,151,39.9,37.4,242,47.5,40.8,293,10,3.4,27,0.71,15.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.01,0.01,0.00,0.01,90,100.0,90,38,0,,0,1.63,67,41,+26,+0.68,,61.6,44.5,+17.1,+0.45,,0,0,7,0,0,1,0,0,0,184,0,0,,Big-5-European-Leagues,Big5,2019-2020
169,Markus Schubert,de GER,GK,Schalke 04,de Bundesliga,21,1998,9,8,742,8.2,18,2.18,52,35,69.2,1,3,4,2,25.0,2,2,0,0,0.0,Matches,1,4,0,17.8,0.32,-0.2,-0.02,55,177,31.1,257,29,52.9,42.1,60,68.3,51.0,89,6,6.7,5,0.61,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,82,24.2,90,8,1,22,20,1.00,7,18,-11,-1.33,-0.98,7.3,14.6,-7.3,-0.89,-0.62,0,0,2,0,0,1,0,0,0,43,0,0,,Big-5-European-Leagues,Big5,2019-2020
170,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,1992,24,24,2091,23.2,32,1.38,114,83,74.6,9,6,9,4,16.7,3,3,0,0,0.0,Matches,0,5,0,31.2,0.26,-0.8,-0.03,179,477,37.5,730,115,40.5,38.0,249,72.7,58.3,214,14,6.5,10,0.43,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,68.3,87,23,0,,1,1.38,32,32,0,0.00,-0.09,28.1,38.7,-10.6,-0.46,+0.34,0,0,3,0,0,0,0,0,0,112,0,0,,Big-5-European-Leagues,Big5,2019-2020
171,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27,27,2430,27.0,32,1.19,95,67,72.6,11,5,11,8,29.6,7,6,1,0,14.3,Matches,0,3,0,32.5,0.30,+0.5,+0.02,216,484,44.6,646,127,53.9,43.9,203,67.0,53.9,229,21,9.2,10,0.37,12.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,100.0,90,27,0,,0,1.41,32,32,0,0.00,,34.9,30.8,+4.1,+0.15,,0,1,5,0,0,0,0,0,0,143,0,0,,Big-5-European-Leagues,Big5,2019-2020
172,Luigi Sepe,it ITA,GK,Parma,it Serie A,28,1991,34,34,3060,34.0,53,1.56,184,134,74.5,13,6,15,5,14.7,9,6,3,0,33.3,Matches,1,10,0,53.9,0.26,+0.9,+0.03,276,562,49.1,809,114,51.2,41.6,329,45.0,35.3,391,12,3.1,8,0.24,13.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,90,89.5,90,34,0,,0,1.32,53,53,0,0.00,+0.25,42.5,55.6,-13.1,-0.39,+0.21,0,0,4,0,0,0,0,0,0,118,0,0,,Big-5-European-Leagues,Big5,2019-2020
173,Rui Silva,pt POR,GK,Granada,es La Liga,25,1994,35,35,3150,35.0,42,1.20,136,97,72.1,15,8,12,12,34.3,5,4,1,0,20.0,Matches,1,5,0,42.3,0.28,+0.3,+0.01,348,898,38.8,978,115,66.6,49.2,301,82.1,60.4,332,38,11.4,41,1.17,15.9,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.01,0.01,0.00,0.01,90,92.1,90,35,0,,1,1.51,49,42,+7,+0.20,+0.20,38.0,37.6,+0.4,+0.01,+0.20,0,0,4,0,0,0,0,0,0,223,0,0,,Big-5-European-Leagues,Big5,2019-2020
174,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35,35,3150,35.0,43,1.23,148,108,75.7,11,13,11,9,25.7,7,7,0,0,0.0,Matches,1,7,1,42.4,0.25,+0.4,+0.01,193,718,26.9,661,78,66.3,48.1,330,84.8,59.2,366,17,4.6,9,0.26,12.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,3,1.31,43,43,0,0.00,+1.33,43.4,48.2,-4.8,-0.14,-0.62,0,0,5,0,0,0,0,0,0,158,0,0,,Big-5-European-Leagues,Big5,2019-2020
175,Unai SimÃ³n,es ESP,GK,Athletic Club,es La Liga,22,1997,34,34,2991,33.2,29,0.87,103,78,76.7,13,9,12,12,35.3,7,5,0,2,0.0,Matches,1,3,2,36.8,0.32,+9.8,+0.29,319,761,41.9,839,140,61.7,47.2,268,90.7,66.4,343,23,6.7,18,0.54,14.3,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,87.5,88,33,0,,1,1.41,38,29,+9,+0.27,+1.53,32.5,42.4,-9.9,-0.30,-0.77,0,2,2,0,0,0,0,0,0,161,0,0,,Big-5-European-Leagues,Big5,2019-2020
176,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36,36,3240,36.0,64,1.78,189,135,70.9,11,6,19,7,19.4,10,9,1,0,10.0,Matches,3,9,3,64.9,0.30,+3.9,+0.11,292,610,47.9,828,113,48.1,40.0,334,63.5,45.2,378,25,6.6,14,0.39,13.3,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.08,43,64,-21,-0.58,-0.08,40.2,59.1,-18.9,-0.52,+0.24,0,0,2,0,1,0,0,0,0,143,0,0,,Big-5-European-Leagues,Big5,2019-2020
177,Antonio Sivera,es ESP,GK,AlavÃ©s,es La Liga,22,1996,3,3,270,3.0,3,1.00,4,2,50.0,1,1,1,1,33.3,1,1,0,0,0.0,Matches,0,0,0,2.4,0.36,-0.6,-0.19,24,64,37.5,56,9,71.4,52.4,27,88.9,63.4,27,1,3.7,0,0.00,12.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,16,1.33,4,3,+1,+0.33,+1.08,3.7,2.5,+1.2,+0.38,+0.88,0,1,0,0,0,0,0,0,1,16,0,0,,Big-5-European-Leagues,Big5,2019-2020
178,Åukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37,37,3330,37.0,64,1.73,180,122,67.8,12,10,15,2,5.4,8,6,1,1,14.3,Matches,2,6,1,57.8,0.30,-5.2,-0.14,197,445,44.3,855,216,37.7,35.3,292,42.1,34.8,320,46,14.4,15,0.41,12.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,1.24,51,64,-13,-0.35,-0.35,51.8,54.4,-2.6,-0.07,-0.85,0,0,4,0,0,0,0,0,0,174,0,0,,Big-5-European-Leagues,Big5,2019-2020
179,Dennis Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,2,1,151,1.7,4,2.38,11,7,63.6,0,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,3.7,0.34,-0.3,-0.17,13,31,41.9,54,9,37.0,35.9,16,68.8,50.6,13,2,15.4,2,1.19,16.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,4.9,90,1,1,61,11,0.00,1,4,-3,-1.79,-1.54,1.4,4.4,-3.1,-1.82,-1.58,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2019-2020
180,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,34,3060,34.0,40,1.18,152,110,74.3,20,5,9,7,20.6,2,1,1,0,50.0,Matches,1,3,0,44.3,0.28,+4.3,+0.13,230,486,47.3,1260,167,30.2,33.1,285,37.2,36.4,286,14,4.9,31,0.91,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.91,66,40,+26,+0.76,,66.4,42.4,+23.9,+0.70,,0,0,2,0,0,1,0,0,0,192,0,0,,Big-5-European-Leagues,Big5,2019-2020
181,David Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,38,3420,38.0,37,0.97,102,70,68.6,14,12,12,15,39.5,6,5,1,0,16.7,Matches,0,2,1,38.1,0.33,+2.1,+0.05,369,987,37.4,871,41,86.3,58.8,259,90.7,61.4,262,30,11.5,49,1.29,17.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.42,43,37,+6,+0.16,,37.9,39.0,-1.1,-0.03,,0,2,0,0,0,0,0,0,1,252,0,0,,Big-5-European-Leagues,Big5,2019-2020
182,Juan Soriano,es ESP,GK,LeganÃ©s,es La Liga,21,1997,11,11,990,11.0,18,1.64,34,22,61.8,1,3,7,1,9.1,5,5,0,0,0.0,Matches,1,0,1,15.6,0.33,-1.4,-0.12,49,175,28.0,222,59,52.3,45.8,75,78.7,63.1,70,7,10.0,7,0.64,18.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,90,28.9,90,11,0,,27,0.55,5,18,-13,-1.18,-0.89,9.7,12.7,-2.9,-0.27,-0.31,0,1,1,0,0,0,0,0,1,54,0,0,,Big-5-European-Leagues,Big5,2019-2020
183,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,6,5,525,5.8,5,0.86,19,14,73.7,4,0,1,2,40.0,0,0,0,0,,Matches,0,0,0,4.6,0.24,-0.4,-0.06,11,32,34.4,125,30,17.6,27.7,27,37.0,37.1,31,4,12.9,7,1.20,19.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,15.4,88,4,1,86,31,2.00,17,5,+12,+2.06,+0.88,11.8,3.6,+8.2,+1.41,+0.41,0,0,0,0,0,0,0,0,0,26,0,0,,Big-5-European-Leagues,Big5,2019-2020
184,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,1,1,7,0.1,0,0.00,0,0,,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,0,1,0.0,1,0,0.0,26.0,1,100.0,70.0,0,0,,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,7,0.2,7,0,0,,12,0.00,0,0,0,0.00,+0.69,0.0,0.1,-0.1,-1.78,-1.10,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2019-2020
185,Zack Steffen,us USA,GK,DÃ¼sseldorf,de Bundesliga,24,1995,17,17,1530,17.0,36,2.12,95,61,63.2,4,3,10,2,11.8,2,1,1,0,50.0,Matches,1,6,1,31.9,0.32,-3.1,-0.18,156,327,47.7,477,101,48.6,41.9,143,66.4,55.3,145,9,6.2,11,0.65,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,50.0,90,17,0,,0,0.88,18,36,-18,-1.06,-0.29,16.0,30.9,-14.9,-0.88,-0.39,0,0,2,0,0,1,0,0,0,108,0,0,,Big-5-European-Leagues,Big5,2019-2020
186,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38,38,3420,38.0,42,1.11,145,111,75.9,24,6,8,11,28.9,9,7,1,1,12.5,Matches,1,8,1,45.6,0.27,+4.6,+0.12,202,453,44.6,931,149,40.7,34.5,292,25.3,27.2,282,15,5.3,17,0.45,13.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,2.05,79,42,+37,+0.97,,68.4,49.5,+18.9,+0.50,,0,0,4,0,0,0,0,0,0,151,0,0,,Big-5-European-Leagues,Big5,2019-2020
187,Wojciech SzczÄsny,pl POL,GK,Juventus,it Serie A,29,1990,29,29,2591,28.8,33,1.15,120,95,79.2,19,4,6,11,37.9,10,8,1,1,11.1,Matches,1,4,0,34.6,0.22,+1.6,+0.06,108,200,54.0,565,156,28.5,32.5,196,19.9,26.8,219,11,5.0,22,0.76,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,75.8,89,28,0,,7,2.10,57,33,+24,+0.83,-0.14,49.7,34.0,+15.7,+0.55,-0.67,0,1,1,0,0,0,0,0,1,131,0,0,,Big-5-European-Leagues,Big5,2019-2020
188,Ciprian TÄtÄruÈanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2,2,180,2.0,2,1.00,11,9,81.8,1,0,1,1,50.0,0,0,0,0,,Matches,0,0,0,1.9,0.18,-0.1,-0.06,14,18,77.8,53,15,26.4,30.0,6,66.7,44.5,7,2,28.6,2,1.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.1,90,2,0,,23,1.50,4,2,+2,+1.00,+0.50,2.4,1.9,+0.5,+0.24,-0.17,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2019-2020
189,Marc-AndrÃ© ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36,36,3240,36.0,36,1.00,110,78,72.7,24,6,6,14,38.9,7,6,1,0,14.3,Matches,2,1,0,34.8,0.27,-1.2,-0.03,205,338,60.7,1200,177,22.8,28.8,219,29.7,31.0,266,13,4.9,27,0.75,15.1,0,2,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.7,0.7,0.00,0.02,0.02,0.00,0.02,90,94.7,90,36,0,,1,2.17,79,36,+43,+1.19,-1.31,61.5,35.2,+26.3,+0.73,-1.22,0,0,2,0,0,0,0,0,0,180,0,0,,Big-5-European-Leagues,Big5,2019-2020
190,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,7,7,624,6.9,5,0.72,19,16,89.5,5,1,1,3,42.9,3,3,0,0,0.0,Matches,0,0,0,6.2,0.19,+1.2,+0.17,27,91,29.7,151,36,45.0,39.0,59,39.0,35.9,86,6,7.0,5,0.72,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,18.2,89,6,0,,31,2.29,14,5,+9,+1.30,+1.49,13.2,9.5,+3.7,+0.54,+0.47,0,1,2,0,0,0,0,0,1,40,0,0,,Big-5-European-Leagues,Big5,2019-2020
191,Demba Thiam,sn SEN,GK,SPAL,it Serie A,21,1998,2,2,180,2.0,4,2.00,14,11,78.6,0,1,1,0,0.0,1,1,0,0,0.0,Matches,0,2,0,3.4,0.18,-0.6,-0.29,10,25,40.0,44,13,36.4,36.1,27,33.3,29.6,19,1,5.3,1,0.50,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,36,0.50,2,4,-2,-1.00,+0.33,0.9,4.7,-3.8,-1.90,-1.22,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2019-2020
192,Niclas Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,1,0,69,0.8,1,1.30,4,3,75.0,0,0,0,0,,0,0,0,0,,Matches,0,0,0,1.0,0.24,0.0,-0.04,1,9,11.1,34,11,26.5,32.1,7,0.0,20.4,8,1,12.5,1,1.30,14.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,69,2.3,,0,1,69,16,0.00,0,1,-1,-1.30,-1.36,0.5,1.0,-0.5,-0.67,-0.10,0,0,1,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2019-2020
193,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22,22,1980,22.0,38,1.73,104,69,64.4,11,3,8,4,18.2,1,1,0,0,0.0,Matches,1,3,2,32.0,0.30,-4.0,-0.18,181,403,44.9,794,90,42.3,37.1,145,46.2,41.2,168,17,10.1,21,0.95,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,64.7,90,22,0,,1,1.64,40,38,+2,+0.09,+0.34,32.9,30.1,+2.8,+0.13,+0.08,0,0,1,0,0,0,0,0,0,139,0,0,,Big-5-European-Leagues,Big5,2019-2020
194,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,20,1999,1,1,90,1.0,3,3.00,5,2,40.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,2.6,0.52,-0.4,-0.39,7,13,53.8,24,5,33.3,34.5,8,62.5,45.4,7,0,0.0,0,0.00,14.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,1,0.00,0,3,-3,-3.00,-2.41,0.3,2.0,-1.7,-1.72,-1.37,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
195,Stefano Turati,it ITA,GK,Sassuolo,it Serie A,17,2001,2,2,180,2.0,4,2.00,11,8,72.7,0,2,0,0,0.0,1,1,0,0,0.0,Matches,0,0,0,3.8,0.26,-0.2,-0.08,4,12,33.3,37,9,24.3,26.9,14,21.4,25.6,20,2,10.0,2,1.00,18.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,17,1.00,4,4,0,0.00,-0.17,2.4,5.0,-2.6,-1.30,-1.15,0,0,2,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2019-2020
196,Samir Ujkani,xk KVX,GK,Torino,it Serie A,31,1988,1,1,90,1.0,3,3.00,5,3,60.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,2.7,0.35,-0.3,-0.31,8,14,57.1,43,2,30.2,33.4,9,11.1,25.4,9,0,0.0,1,1.00,18.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,34,0.00,2,3,-1,-1.00,-0.43,0.9,2.6,-1.7,-1.67,-1.16,0,0,0,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2019-2020
197,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,30,1988,2,2,90,1.0,1,1.00,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.4,0.50,+0.4,+0.44,7,13,53.8,42,5,26.2,28.1,10,20.0,25.7,10,1,10.0,1,1.00,12.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,32,1.50,4,6,-2,-2.00,-4.12,2.0,1.8,+0.2,+0.19,-1.26,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
