Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
26,Rayan AÃ¯t Nouri,fr FRA,FW,Wolves,eng Premier League,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.35,0.00,0.35,0.35,0.35,Matches,1,0,0.0,12.86,0.00,0.00,,20.6,0,0.03,0.0,0.0,2,3,66.7,30,12,1,1,100.0,1,2,50.0,0,0,,0.0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,1,12.86,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,5,0,0,100.0,1,0,5,0,0,0,3,3,100.0,0,7,2.6,,0,1,7,2,0.00,0,0,0,0.00,+1.03,0.1,0.2,-0.1,-1.53,-2.04,0,0,0,0,0,1,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
27,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,23,1998,3,3,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches,1,0,0.0,0.36,0.00,0.00,,9.9,0,0.08,-0.1,-0.1,72,106,67.9,1244,469,30,34,88.2,32,43,74.4,6,19,31.6,-0.3,1,2,1,0,6,86,20,0,14,2,0,0,0,0,0,45,33,28,5,63,13,18,1,0,3,3,6,4,1.44,3,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,4,0,1,2,50.0,2,11,36.7,12,15,3,0,0,8,15,0,134,10,4,66.7,2,0,57,0,2,0,65,54,83.1,1,83,92.6,83,2,0,,0,1.67,2,1,+1,+0.36,-4.14,2.7,2.0,+0.7,+0.25,+0.48,0,2,0,0,0,27,9,5,64.3,Big-5-European-Leagues,Big5,2021-2022
28,Ludovic Ajorque,re REU,FW,Strasbourg,fr Ligue 1,27,1994,4,4,345,3.8,1,2,1,0,0,0,0,0.26,0.52,0.78,0.26,0.78,0.9,0.9,0.5,1.4,0.24,0.13,0.37,0.24,0.37,Matches,9,4,44.4,2.35,1.04,0.11,0.25,16.9,0,0.11,+0.1,+0.1,85,115,73.9,1370,213,47,59,79.7,23,31,74.2,9,15,60.0,+1.5,5,6,4,2,6,114,1,0,32,4,4,0,0,0,0,66,31,18,69,23,7,0,4,0,3,4,5,12,3.13,9,0,0,0,0,1,0.26,0,0,0,1,0,0,8,3,0,2,6,1,20.0,4,18,21.7,7,34,42,0,7,9,5,0,162,6,19,100.0,6,0,84,2,6,3,226,116,51.3,45,86,95.8,86,3,0,,0,1.00,6,7,-1,-0.26,+5.74,4.5,4.7,-0.2,-0.05,+3.51,0,5,0,0,1,16,16,18,47.1,Big-5-European-Leagues,Big5,2021-2022
29,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,26,1995,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.17,0.01,0.18,0.17,0.18,Matches,4,1,25.0,1.33,0.33,0.00,0.00,11.7,1,0.13,-0.5,-0.5,270,286,94.4,6319,2095,51,53,96.2,160,164,97.6,58,68,85.3,0.0,1,27,0,0,24,278,8,0,12,11,0,0,0,0,0,237,16,33,66,211,6,0,1,1,5,2,0,2,0.67,1,1,0,0,0,0,0.00,0,0,0,0,0,0,7,6,5,1,1,2,100.0,0,16,64.0,17,6,2,0,4,13,11,0,318,52,3,100.0,2,0,230,0,0,0,256,253,98.8,0,90,100.0,90,3,0,,0,2.00,9,6,+3,+1.00,,8.1,4.9,+3.2,+1.07,,0,3,0,0,0,19,8,4,66.7,Big-5-European-Leagues,Big5,2021-2022
30,Carlos Akapo,gq EQG,DF,CÃ¡diz,es La Liga,28,1993,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,78,104,75.0,1659,644,27,33,81.8,36,44,81.8,12,21,57.1,-0.1,1,3,3,1,5,78,26,0,13,6,4,0,0,0,0,50,27,27,4,67,6,23,0,0,4,2,4,2,0.67,1,1,0,0,0,0,0.00,0,0,0,0,0,0,6,3,5,1,0,3,50.0,3,13,25.0,31,16,5,0,3,10,7,0,130,12,0,,0,0,63,0,3,1,68,52,76.5,5,90,100.0,90,3,0,,0,0.67,4,5,-1,-0.33,,3.5,5.0,-1.5,-0.50,,0,3,0,1,0,23,6,6,50.0,Big-5-European-Leagues,Big5,2021-2022
31,Nathan AkÃ©,nl NED,DF,Manchester City,eng Premier League,26,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.20,0.00,0.20,0.20,0.20,Matches,1,0,0.0,1.00,0.00,0.00,,6.0,0,0.20,-0.2,-0.2,49,59,83.1,995,258,13,16,81.3,30,34,88.2,6,9,66.7,0.0,0,2,0,0,2,59,0,0,6,0,0,0,0,0,0,48,1,10,37,16,3,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,0,0.0,0,1,0,0,0,1,5,0,68,5,1,,0,0,44,0,0,0,52,49,94.2,0,90,33.3,90,1,0,,2,0.00,0,1,-1,-1.00,-6.00,1.9,1.3,+0.6,+0.61,-2.53,0,1,0,0,0,9,5,0,100.0,Big-5-European-Leagues,Big5,2021-2022
32,Paul Akouokou,ci CIV,MF,Betis,es La Liga,23,1997,1,1,81,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,1,0,0.0,1.11,0.00,0.00,,26.0,0,0.02,0.0,0.0,54,61,88.5,1042,310,19,23,82.6,31,32,96.9,4,6,66.7,0.0,0,7,1,0,5,61,0,0,9,2,0,0,0,0,0,48,5,8,8,48,2,0,0,0,2,1,1,1,1.11,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,1,2,1,1,50.0,1,6,31.6,7,9,3,0,2,6,1,0,70,2,0,100.0,1,0,50,0,0,0,52,52,100.0,0,81,30.0,81,0,0,,2,1.00,1,1,0,0.00,+0.48,0.4,0.6,-0.1,-0.13,-0.22,0,4,0,0,0,8,3,0,100.0,Big-5-European-Leagues,Big5,2021-2022
33,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,it Serie A,28,1992,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,16,75.0,168,19,9,10,90.0,3,4,75.0,0,0,,0.0,0,2,0,0,0,16,0,0,2,0,0,0,0,0,0,15,1,0,3,12,0,0,1,0,0,2,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,2,0,2,50.0,2,0,0.0,5,8,3,0,0,3,0,0,22,0,0,,0,0,19,0,1,1,20,16,80.0,3,45,25.0,45,0,0,,1,3.00,3,1,+2,+4.00,+0.67,1.1,0.4,+0.7,+1.35,+0.19,0,1,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2021-2022
34,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,26,1995,3,3,252,2.8,1,1,1,0,0,0,0,0.36,0.36,0.71,0.36,0.71,0.4,0.4,0.1,0.5,0.14,0.05,0.19,0.14,0.19,Matches,3,1,33.3,1.07,0.36,0.33,1.00,7.9,0,0.14,+0.6,+0.6,113,141,80.1,1990,992,57,67,85.1,44,56,78.6,11,16,68.8,+0.9,2,11,0,0,12,109,32,0,18,2,3,0,0,0,0,77,39,25,13,89,5,30,0,2,1,6,4,7,2.50,3,0,2,0,0,1,0.36,0,0,0,1,0,0,3,2,1,1,1,1,33.3,2,6,18.8,15,12,5,0,8,7,5,1,169,5,11,66.7,4,0,82,3,1,1,98,88,89.8,2,84,93.3,84,2,0,,0,1.33,5,5,0,0.00,-15.00,3.8,6.0,-2.2,-0.79,-12.54,0,5,0,0,0,19,4,5,44.4,Big-5-European-Leagues,Big5,2021-2022
35,David Alaba,at AUT,DF,Real Madrid,es La Liga,29,1992,3,3,270,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.4,0.5,0.02,0.13,0.15,0.02,0.15,Matches,3,0,0.0,1.00,0.00,0.00,,27.7,1,0.02,-0.1,-0.1,170,198,85.9,2614,817,90,96,93.8,63,70,90.0,12,24,50.0,+0.6,4,9,3,0,7,171,27,0,26,1,10,3,3,0,0,145,24,29,140,36,3,18,0,1,3,3,2,7,2.33,7,0,0,0,0,3,1.00,3,0,0,0,0,0,4,3,4,0,0,2,50.0,2,11,34.4,18,11,3,0,5,13,6,0,228,15,9,66.7,2,0,151,0,2,3,168,157,93.5,15,90,100.0,90,3,0,,0,2.33,8,4,+4,+1.33,,4.1,4.4,-0.3,-0.10,,0,1,0,0,0,16,1,2,33.3,Big-5-European-Leagues,Big5,2021-2022
36,Sofiane Alakouch,fr FRA,"DF,MF",Metz,fr Ligue 1,23,1998,2,0,106,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,1,0,0.0,0.85,0.00,0.00,,26.0,0,0.03,0.0,0.0,65,81,80.2,956,326,37,39,94.9,25,31,80.6,1,3,33.3,0.0,1,4,0,0,4,71,10,0,8,1,1,0,0,0,0,61,12,8,4,65,1,10,0,0,0,4,6,1,0.85,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,4,1,0,1,33.3,2,10,28.6,16,12,7,0,1,11,2,0,102,6,0,66.7,2,1,68,0,2,0,72,66,91.7,1,53,29.4,,0,2,53,2,0.50,0,2,-2,-1.70,-1.70,1.6,1.9,-0.3,-0.27,+0.38,0,4,0,0,0,11,1,1,50.0,Big-5-European-Leagues,Big5,2021-2022
37,TomÃ¡s AlarcÃ³n,cl CHI,MF,CÃ¡diz,es La Liga,22,1999,3,3,267,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.11,0.00,0.11,0.11,0.11,Matches,4,0,0.0,1.35,0.00,0.00,,22.9,0,0.08,-0.3,-0.3,66,83,79.5,1586,458,22,25,88.0,28,35,80.0,15,22,68.2,0.0,0,10,2,1,6,82,1,0,16,6,2,0,0,0,0,48,13,22,7,69,3,0,0,0,3,2,0,4,1.35,4,0,0,0,0,1,0.34,1,0,0,0,0,0,7,6,4,2,1,3,50.0,3,17,35.4,34,11,3,0,7,12,13,0,120,18,2,,0,0,58,0,0,1,62,57,91.9,3,89,98.9,89,2,0,,0,0.67,4,5,-1,-0.34,-0.34,3.4,4.9,-1.5,-0.51,-1.07,0,3,0,0,0,25,7,4,63.6,Big-5-European-Leagues,Big5,2021-2022
38,Jordi Alba,es ESP,DF,Barcelona,es La Liga,32,1989,3,3,270,3.0,0,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.4,0.4,0.7,1.2,0.15,0.24,0.39,0.15,0.39,Matches,2,0,0.0,0.67,0.00,0.00,,18.0,0,0.22,-0.4,-0.4,206,254,81.1,3516,1330,93,103,90.3,96,114,84.2,14,23,60.9,+0.3,6,15,6,1,20,211,43,0,20,6,14,0,0,0,0,156,61,37,178,27,11,38,0,2,1,8,11,8,2.67,7,0,1,0,0,2,0.67,2,0,0,0,0,0,4,3,1,3,0,1,16.7,5,13,39.4,13,13,7,0,8,12,7,0,289,12,13,57.1,5,2,182,4,2,0,205,191,93.2,16,90,100.0,90,3,0,,0,2.33,7,4,+3,+1.00,,5.2,2.8,+2.4,+0.80,,0,4,0,0,0,20,1,4,20.0,Big-5-European-Leagues,Big5,2021-2022
39,Luis Alberto,es ESP,MF,Lazio,it Serie A,28,1992,2,1,135,1.5,1,3,1,0,0,0,0,0.67,2.00,2.67,0.67,2.67,0.1,0.1,0.8,0.9,0.08,0.52,0.60,0.08,0.60,Matches,2,1,50.0,1.33,0.67,0.50,1.00,23.0,0,0.06,+0.9,+0.9,130,148,87.8,2183,641,63,68,92.6,54,58,93.1,11,19,57.9,+2.2,4,21,3,0,12,140,8,1,28,4,1,4,4,0,0,120,13,15,8,137,1,0,1,1,0,6,1,7,4.67,5,2,0,0,0,3,2.00,2,1,0,0,0,0,2,2,1,0,1,1,33.3,2,9,32.1,10,10,8,0,3,4,0,0,161,0,1,100.0,1,0,136,0,1,2,148,139,93.9,5,68,75.0,90,1,1,45,0,3.00,6,1,+5,+3.33,-0.67,3.3,1.6,+1.7,+1.16,-0.19,0,0,0,0,0,7,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
40,RaÃºl Albiol,es ESP,DF,Villarreal,es La Liga,35,1985,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,137,150,91.3,3207,922,26,29,89.7,80,85,94.1,30,34,88.2,0.0,0,7,0,0,8,144,6,0,15,7,0,0,0,0,0,123,6,21,30,111,8,0,0,0,1,2,1,1,0.33,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,5,0,0,2,100.0,0,8,36.4,13,8,1,0,1,11,18,0,179,30,0,,0,0,117,0,0,0,132,129,97.7,0,90,100.0,90,3,0,,0,1.00,2,2,0,0.00,,2.2,4.0,-1.7,-0.58,,0,1,0,0,0,10,5,2,71.4,Big-5-European-Leagues,Big5,2021-2022
41,Marc Albrighton,eng ENG,MF,Leicester City,eng Premier League,31,1989,1,1,90,1.0,1,0,1,0,0,1,0,1.00,0.00,1.00,1.00,1.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches,1,1,100.0,1.00,1.00,1.00,1.00,17.2,0,0.04,+1.0,+1.0,15,35,42.9,211,59,9,9,100.0,5,10,50.0,0,12,0.0,0.0,0,2,0,0,2,24,11,0,6,2,1,9,5,3,1,13,9,13,1,32,2,0,0,0,1,0,3,1,1.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,1,0,1,0,,0,4,16.7,8,10,6,0,1,3,1,0,48,2,2,25.0,2,0,27,2,2,1,42,24,57.1,6,90,33.3,90,1,0,,2,3.00,2,1,+1,+1.00,+2.00,1.3,1.6,-0.3,-0.35,+0.70,0,2,0,0,0,7,0,1,0.0,Big-5-European-Leagues,Big5,2021-2022
42,Thiago AlcÃ¡ntara,es ESP,MF,Liverpool,eng Premier League,30,1991,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.14,0.13,0.26,0.14,0.26,Matches,1,0,0.0,3.33,0.00,0.00,,21.9,0,0.04,0.0,0.0,28,34,82.4,672,134,7,10,70.0,16,17,94.1,5,6,83.3,0.0,1,5,1,0,4,33,1,0,2,2,0,0,0,0,0,25,3,6,3,29,1,0,0,0,1,4,1,3,10.00,3,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1,0,0.0,3,1,0,0,0,1,1,0,38,1,1,,0,0,26,0,1,0,29,28,96.6,1,14,10.0,,0,2,14,0,2.00,0,0,0,0.00,-1.85,0.5,0.6,-0.1,-0.28,-2.04,0,0,0,0,0,7,3,0,100.0,Big-5-European-Leagues,Big5,2021-2022
43,Omar Alderete,py PAR,DF,Valencia,es La Liga,24,1996,3,3,264,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.02,0.04,0.06,0.02,0.06,Matches,2,0,0.0,0.68,0.00,0.00,,21.3,0,0.02,0.0,0.0,53,73,72.6,1636,849,8,13,61.5,23,24,95.8,22,36,61.1,-0.1,2,8,2,0,5,69,4,2,12,6,0,0,0,0,0,37,6,30,60,6,4,0,0,1,1,3,1,3,1.02,3,0,0,0,0,1,0.34,1,0,0,0,0,0,3,1,0,3,0,1,33.3,2,6,30.0,14,6,0,0,2,10,34,0,123,23,4,100.0,1,0,55,0,2,1,53,52,98.1,1,88,97.8,88,2,0,,0,2.33,5,1,+4,+1.36,+1.36,4.8,2.4,+2.4,+0.83,+0.83,0,5,0,0,0,17,13,4,76.5,Big-5-European-Leagues,Big5,2021-2022
44,Carles AleÃ±Ã¡,es ESP,MF,Getafe,es La Liga,23,1998,3,3,191,2.1,0,1,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,0.0,0.0,0.1,0.1,0.02,0.05,0.07,0.02,0.07,Matches,2,0,0.0,0.94,0.00,0.00,,27.9,0,0.02,0.0,0.0,64,83,77.1,1282,305,27,32,84.4,24,31,77.4,13,19,68.4,+0.9,3,8,1,0,6,75,8,0,12,5,1,6,3,1,1,61,6,16,69,10,3,0,0,0,2,7,0,4,1.88,3,1,0,0,0,1,0.47,1,0,0,0,0,0,1,1,0,1,0,1,33.3,2,8,21.1,6,21,11,0,3,2,0,0,94,0,2,50.0,1,0,66,0,0,3,79,69,87.3,4,64,70.7,64,0,0,,0,0.00,1,3,-2,-0.94,+0.20,1.3,2.2,-0.9,-0.42,+0.35,0,3,0,0,0,10,1,3,25.0,Big-5-European-Leagues,Big5,2021-2022
45,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,22,1998,3,3,270,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.2,0.2,1.8,2.0,0.06,0.60,0.67,0.06,0.67,Matches,5,2,40.0,1.67,0.67,0.00,0.00,22.9,1,0.04,-0.2,-0.2,185,238,77.7,3689,1646,80,89,89.9,67,80,83.8,36,65,55.4,-0.8,15,17,11,3,26,192,46,3,24,17,19,13,1,9,1,119,42,77,16,188,4,28,0,0,2,11,4,21,7.00,13,7,1,0,0,2,0.67,2,0,0,0,0,0,6,4,2,4,0,4,36.4,7,10,28.6,16,7,12,0,4,12,8,0,272,9,11,42.9,3,0,160,3,1,4,180,169,93.9,14,90,100.0,90,3,0,,0,2.33,6,1,+5,+1.67,,7.6,2.9,+4.7,+1.56,,0,1,0,0,0,26,4,2,66.7,Big-5-European-Leagues,Big5,2021-2022
46,Mohamed Ali Cho,fr FRA,FW,Angers,fr Ligue 1,17,2004,4,4,328,3.6,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,2.2,2.2,0.1,2.2,0.59,0.03,0.62,0.59,0.62,Matches,10,5,50.0,2.74,1.37,0.10,0.20,11.6,0,0.23,-1.2,-1.2,43,59,72.9,535,107,29,34,85.3,9,13,69.2,1,5,20.0,-0.1,1,2,2,1,2,56,3,0,16,3,7,0,0,0,0,41,10,8,43,13,1,1,1,0,2,3,2,12,3.29,5,0,2,2,1,4,1.10,2,0,0,2,0,0,2,1,0,0,2,0,0.0,2,11,17.2,1,28,35,0,2,4,0,0,120,1,24,55.6,10,1,95,8,15,6,166,88,53.0,34,82,91.1,82,0,0,,0,2.50,7,1,+6,+1.65,-1.17,5.3,2.9,+2.3,+0.64,+0.39,0,5,0,0,0,15,1,14,6.7,Big-5-European-Leagues,Big5,2021-2022
47,Alisson,br BRA,GK,Liverpool,eng Premier League,28,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,86,99,86.9,2264,1337,18,18,100.0,46,46,100.0,22,35,62.9,0.0,0,0,0,0,0,80,19,0,3,3,0,0,0,0,0,74,2,23,8,74,0,0,16,0,3,3,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,1,0,0,0,0,0,0,0,112,93,0,100.0,1,0,60,0,0,0,52,52,100.0,0,90,100.0,90,3,0,,0,2.33,6,1,+5,+1.67,,7.6,2.9,+4.7,+1.56,,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2021-2022
48,Allan,br BRA,MF,Everton,eng Premier League,30,1991,3,3,270,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.2,0.3,0.01,0.08,0.09,0.01,0.09,Matches,1,1,100.0,0.33,0.33,0.00,0.00,20.9,0,0.02,0.0,0.0,73,91,80.2,1339,509,28,36,77.8,35,39,89.7,7,11,63.6,+0.8,4,9,2,1,13,84,7,0,22,0,2,0,0,0,0,70,5,16,11,79,1,0,0,0,4,5,2,6,2.00,6,0,0,0,0,2,0.67,2,0,0,0,0,0,13,11,9,4,0,3,25.0,9,29,38.7,35,33,7,0,1,16,10,0,129,10,0,75.0,3,0,74,0,2,5,56,51,91.1,1,90,100.0,90,3,0,,0,2.33,7,3,+4,+1.33,,6.1,3.2,+2.9,+0.97,,0,5,0,0,0,33,0,3,0.0,Big-5-European-Leagues,Big5,2021-2022
49,Jim Allevinah,ga GAB,FW,Clermont Foot,fr Ligue 1,26,1995,4,3,247,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.20,0.06,0.26,0.20,0.26,Matches,7,5,71.4,2.55,1.82,0.00,0.00,19.8,0,0.08,-0.6,-0.6,70,87,80.5,1149,170,40,50,80.0,24,28,85.7,5,6,83.3,-0.2,4,2,3,1,6,84,3,0,31,3,5,1,0,0,0,68,14,5,15,66,3,0,1,0,1,2,6,12,4.37,8,0,1,2,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,33.3,2,7,30.4,5,8,10,0,0,3,0,0,122,0,16,83.3,5,1,109,5,8,9,126,98,77.8,17,62,68.6,76,0,1,19,0,2.00,3,3,0,0.00,-3.19,4.5,3.9,+0.6,+0.23,-0.92,0,3,0,0,0,16,2,2,50.0,Big-5-European-Leagues,Big5,2021-2022
50,Dele Alli,eng ENG,MF,Tottenham,eng Premier League,25,1996,3,3,270,3.0,1,0,0,1,1,1,0,0.33,0.00,0.33,0.00,0.00,1.0,0.3,0.0,0.3,0.34,0.00,0.34,0.09,0.09,Matches,2,1,50.0,0.67,0.33,0.00,0.00,23.4,0,0.13,0.0,-0.3,71,87,81.6,1164,356,37,42,88.1,27,29,93.1,6,11,54.5,0.0,0,8,4,0,10,84,3,0,11,1,2,0,0,0,0,70,7,10,8,74,3,1,0,0,0,2,4,4,1.33,1,0,0,3,0,1,0.33,0,0,0,0,1,0,9,3,5,3,1,2,25.0,6,23,31.5,37,25,11,0,11,14,5,0,139,8,12,11.1,3,1,90,0,4,7,108,83,76.9,10,90,100.0,90,3,0,,0,3.00,3,0,+3,+1.00,,3.7,3.9,-0.2,-0.05,,0,4,1,0,0,22,2,3,40.0,Big-5-European-Leagues,Big5,2021-2022
51,Miguel AlmirÃ³n,py PAR,MF,Newcastle Utd,eng Premier League,27,1994,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.04,0.07,0.03,0.07,Matches,2,0,0.0,0.67,0.00,0.00,,20.3,0,0.04,-0.1,-0.1,65,79,82.3,1150,214,33,36,91.7,25,32,78.1,7,9,77.8,-0.1,2,5,1,0,6,78,1,0,11,2,6,0,0,0,0,67,2,10,75,3,1,0,0,0,3,0,1,5,1.67,4,0,0,0,0,1,0.33,1,0,0,0,0,0,10,8,5,3,2,1,25.0,3,23,31.9,35,26,11,1,4,12,1,0,107,2,4,0.0,3,0,79,0,2,5,84,67,79.8,4,90,100.0,90,3,0,,0,0.33,4,8,-4,-1.33,,3.6,6.9,-3.3,-1.10,,0,4,0,0,0,20,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
52,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,30,1990,3,3,265,2.9,1,0,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,0.1,0.1,0.6,0.7,0.04,0.21,0.25,0.04,0.25,Matches,3,2,66.7,1.02,0.68,0.33,0.50,22.3,2,0.04,+0.9,+0.9,130,162,80.2,2369,765,60,65,92.3,47,55,85.5,18,29,62.1,-0.6,8,8,6,3,9,131,31,0,24,6,6,3,3,0,0,89,42,31,113,13,4,26,0,0,1,2,8,10,3.40,9,1,0,0,0,0,0.00,0,0,0,0,0,0,9,3,5,3,1,5,71.4,2,11,29.7,15,15,7,0,3,18,7,0,201,13,8,20.0,1,0,113,2,5,1,138,117,84.8,15,88,98.1,88,2,0,,0,2.33,6,1,+5,+1.70,+1.70,4.6,3.2,+1.4,+0.47,+1.36,0,1,0,0,0,22,8,2,80.0,Big-5-European-Leagues,Big5,2021-2022
53,Steven Alzate,co COL,MF,Brighton,eng Premier League,22,1998,1,1,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.17,0.17,0.00,0.17,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,36,38,94.7,728,141,12,12,100.0,13,13,100.0,8,9,88.9,-0.1,2,2,1,1,2,38,0,0,4,2,2,0,0,0,0,28,4,6,2,32,3,0,0,0,1,0,1,3,3.80,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,1,100.0,0,1,12.5,5,1,2,0,2,3,1,0,46,0,1,,0,0,37,0,1,1,32,29,90.6,2,71,26.3,71,0,0,,2,3.00,0,1,-1,-1.27,-2.17,0.4,0.9,-0.6,-0.70,-1.03,0,2,0,0,0,10,1,4,20.0,Big-5-European-Leagues,Big5,2021-2022
