Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
2623,Danny Williams,us USA,MF,Huddersfield,eng Premier League,28,1989,20,11,1124,12.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.03,0.04,0.07,0.03,0.07,Matches,12,2,16.7,0.96,0.16,0.00,0.00,23.5,0,0.03,-0.3,-0.3,332,428,77.6,6233,1076,134,152,88.2,148,180,82.2,42,82,51.2,-0.5,4,27,4,1,23,415,13,0,69,9,7,0,0,0,0,304,52,72,37,348,30,2,0,1,9,11,8,15,1.20,10,0,0,1,3,1,0.08,1,0,0,0,0,0,28,18,15,11,2,9,33.3,18,78,31.2,110,105,35,0,15,55,37,0,585,30,7,57.1,9,0,360,2,10,15,358,313,87.4,15,56,32.9,,9,9,,6,1.15,10,22,-12,-0.96,-0.26,9.8,20.2,-10.4,-0.83,-0.32,0,17,0,0,0,128,13,21,38.2,Big-5-European-Leagues,Big5,2017-2018
2624,I̱aki Williams,es ESP,"FW,MF",Athletic Club,es La Liga,23,1994,38,31,2853,31.7,7,4,7,0,0,3,0,0.22,0.13,0.35,0.22,0.35,8.8,8.8,4.7,13.6,0.28,0.15,0.43,0.28,0.43,Matches,78,28,35.9,2.46,0.88,0.09,0.25,13.6,0,0.11,-1.8,-1.8,555,754,73.6,8968,1849,299,384,77.9,202,263,76.8,45,70,64.3,-0.7,32,27,36,18,34,729,25,1,168,9,65,0,0,0,0,531,98,125,47,615,56,11,6,4,15,18,50,73,2.30,49,0,8,4,1,9,0.28,7,0,1,1,0,0,19,14,7,11,1,4,13.3,26,194,29.8,101,291,258,0,34,37,7,0,1148,21,195,55.2,61,5,917,34,84,68,1417,856,60.4,315,75,83.4,,24,7,,0,1.13,34,41,-7,-0.22,-0.06,38.1,37.4,+0.7,+0.02,+0.42,0,33,0,0,0,143,24,26,48.0,Big-5-European-Leagues,Big5,2017-2018
2625,Willian,br BRA,"FW,MF",Chelsea,eng Premier League,28,1988,36,20,1890,21.0,6,7,5,1,1,1,0,0.29,0.33,0.62,0.24,0.57,5.2,4.5,6.0,10.4,0.25,0.28,0.53,0.21,0.50,Matches,52,22,42.3,2.48,1.05,0.10,0.23,19.4,4,0.09,+0.8,+0.5,772,1036,74.5,14061,3258,359,432,83.1,299,363,82.4,98,179,54.7,+1.0,65,62,47,7,91,948,88,4,162,49,51,49,17,17,4,723,157,156,118,880,11,6,10,7,19,45,43,108,5.14,76,14,6,7,1,11,0.52,8,1,0,1,1,0,34,24,9,18,7,6,28.6,15,102,32.0,54,165,100,0,16,46,7,0,1336,11,107,54.3,55,3,988,33,53,41,1255,1012,80.6,194,53,55.3,,11,16,,1,1.86,35,19,+16,+0.76,+0.29,29.1,16.6,+12.5,+0.59,0.00,0,11,1,0,0,142,11,23,32.4,Big-5-European-Leagues,Big5,2017-2018
2626,Joe Willock,eng ENG,"MF,FW",Arsenal,eng Premier League,17,1999,2,1,82,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.35,0.00,0.35,0.35,0.35,Matches,1,0,0.0,1.10,0.00,0.00,,13.3,0,0.32,-0.3,-0.3,29,33,87.9,466,79,12,14,85.7,13,13,100.0,2,4,50.0,0.0,0,4,0,0,2,33,0,0,7,1,0,0,0,0,0,29,2,2,2,30,1,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,0.0,2,7,29.2,10,12,2,0,6,4,1,0,54,2,1,0.0,0,0,38,0,4,2,48,38,79.2,6,41,2.4,,0,1,,3,0.00,1,3,-2,-2.20,-2.87,1.0,0.7,+0.3,+0.38,-0.09,0,0,0,0,0,2,0,4,0.0,Big-5-European-Leagues,Big5,2017-2018
2627,Jack Wilshere,eng ENG,MF,Arsenal,eng Premier League,25,1992,20,12,1193,13.3,1,3,1,0,0,6,0,0.08,0.23,0.30,0.08,0.30,1.1,1.1,2.6,3.7,0.08,0.20,0.28,0.08,0.28,Matches,15,5,33.3,1.13,0.38,0.07,0.20,18.0,0,0.07,-0.1,-0.1,703,812,86.6,11780,2857,342,375,91.2,281,308,91.2,59,99,59.6,+0.4,16,64,18,0,76,792,20,2,156,15,2,1,0,0,0,629,90,93,736,45,11,2,6,6,7,22,8,44,3.32,33,0,2,7,1,5,0.38,4,0,1,0,0,0,18,16,4,10,4,7,33.3,14,89,39.9,56,125,42,0,7,31,6,0,953,15,28,72.7,34,2,775,6,21,28,862,749,86.9,56,60,34.9,,10,8,,6,1.90,27,16,+11,+0.83,+0.34,22.5,17.5,+5.0,+0.38,-0.14,0,15,0,0,0,130,13,9,59.1,Big-5-European-Leagues,Big5,2017-2018
2628,Callum Wilson,eng ENG,FW,Bournemouth,eng Premier League,25,1992,28,23,1981,22.0,8,2,8,0,0,0,0,0.36,0.09,0.45,0.36,0.45,8.6,8.6,2.0,10.6,0.39,0.09,0.48,0.39,0.48,Matches,54,19,35.2,2.45,0.86,0.15,0.42,12.4,0,0.16,-0.6,-0.6,304,430,70.7,4005,839,210,265,79.2,73,99,73.7,10,17,58.8,0.0,21,16,14,1,24,393,37,0,129,3,13,2,0,0,0,277,111,42,50,314,22,5,18,1,10,24,32,44,2.00,32,2,2,5,0,6,0.27,5,0,0,0,1,0,13,10,2,7,4,0,0.0,14,113,26.5,35,194,197,0,14,18,12,0,707,22,126,54.8,26,4,442,19,72,48,1061,499,47.0,197,71,57.9,,9,5,,1,1.32,27,33,-6,-0.27,+0.35,28.6,32.3,-3.7,-0.17,+0.64,0,37,0,0,0,105,35,113,23.6,Big-5-European-Leagues,Big5,2017-2018
2629,Kevin Wimmer,at AUT,DF,Stoke City,eng Premier League,24,1992,17,14,1323,14.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.01,0.00,0.01,Matches,1,0,0.0,0.07,0.00,0.00,,17.0,0,0.03,0.0,0.0,455,577,78.9,9885,4377,169,189,89.4,192,235,81.7,90,147,61.2,-0.1,2,49,1,0,36,479,98,0,46,25,2,0,0,0,0,326,83,168,395,63,38,73,1,0,15,22,4,7,0.48,6,0,0,0,1,0,0.00,0,0,0,0,0,0,28,23,22,6,0,9,45.0,11,56,33.7,119,41,6,0,31,52,85,1,750,101,6,40.0,2,0,316,0,1,2,350,339,96.9,0,78,38.7,,13,3,,2,0.94,17,32,-15,-1.02,-0.25,16.8,30.3,-13.5,-0.92,-0.37,0,20,0,0,0,120,27,21,56.3,Big-5-European-Leagues,Big5,2017-2018
2630,Harry Winks,eng ENG,MF,Tottenham,eng Premier League,21,1996,16,9,774,8.6,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,0.7,0.8,0.01,0.08,0.10,0.01,0.10,Matches,3,0,0.0,0.35,0.00,0.00,,27.2,0,0.04,-0.1,-0.1,580,649,89.4,10695,2127,241,262,92.0,268,294,91.2,64,80,80.0,+0.3,9,64,7,1,41,640,9,0,97,16,8,0,0,0,0,536,50,63,80,546,17,1,1,2,7,12,7,15,1.74,14,0,0,0,1,2,0.23,2,0,0,0,0,0,14,9,7,5,2,10,40.0,15,50,32.9,61,70,21,0,11,28,9,0,732,19,3,100.0,12,0,571,1,11,14,596,576,96.6,22,48,22.6,,5,7,,5,2.06,16,9,+7,+0.81,-0.24,13.1,9.4,+3.6,+0.42,-0.55,0,8,0,0,0,89,6,10,37.5,Big-5-European-Leagues,Big5,2017-2018
2631,Marius Wolf,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,22,1995,28,27,2363,26.3,5,8,5,0,0,4,0,0.19,0.30,0.50,0.19,0.50,3.1,3.1,5.3,8.4,0.12,0.20,0.32,0.12,0.32,Matches,33,14,42.4,1.26,0.53,0.15,0.36,19.2,1,0.09,+1.9,+1.9,671,1021,65.7,12648,5449,276,352,78.4,292,409,71.4,88,200,44.0,+2.7,33,60,33,10,94,832,189,6,189,26,63,29,11,16,1,476,241,304,51,795,30,131,6,6,22,37,67,59,2.25,45,10,1,0,2,12,0.46,11,1,0,0,0,0,40,27,16,15,9,20,33.9,39,201,30.4,204,313,144,0,55,57,31,0,1345,40,80,66.7,59,1,831,22,51,50,1022,791,77.4,153,84,77.2,,22,1,,3,1.50,37,37,0,0.00,0.00,32.8,32.8,0.0,0.00,-0.17,0,26,0,0,0,203,13,34,27.7,Big-5-European-Leagues,Big5,2017-2018
2632,Bobby Wood,us USA,"FW,MF",Hamburger SV,de Bundesliga,24,1992,24,18,1609,17.9,2,0,1,1,1,2,1,0.11,0.00,0.11,0.06,0.06,5.8,5.0,1.4,6.5,0.33,0.08,0.41,0.28,0.36,Matches,39,9,23.1,2.18,0.50,0.03,0.11,14.0,0,0.13,-3.8,-4.0,243,346,70.2,3502,636,136,188,72.3,82,116,70.7,11,16,68.8,-1.4,16,19,7,0,26,320,26,0,110,3,6,0,0,0,0,197,72,77,66,203,32,1,4,2,8,8,10,31,1.74,23,0,3,1,1,2,0.11,1,0,0,0,1,0,10,5,2,4,4,1,14.3,6,122,35.3,27,156,163,0,6,10,13,0,607,12,84,51.4,24,0,405,7,78,56,866,451,52.1,165,67,52.6,,6,6,,1,0.92,14,26,-12,-0.67,+0.07,17.8,25.9,-8.1,-0.45,+0.01,1,27,0,0,0,71,50,101,33.1,Big-5-European-Leagues,Big5,2017-2018
2633,Chris Wood,nz NZL,FW,Burnley,eng Premier League,25,1991,24,20,1624,18.0,10,1,10,0,0,1,0,0.55,0.06,0.61,0.55,0.61,8.1,8.1,1.0,9.1,0.45,0.06,0.51,0.45,0.51,Matches,45,24,53.3,2.49,1.33,0.22,0.42,11.3,0,0.19,+1.9,+1.9,254,410,62.0,3546,441,173,238,72.7,62,118,52.5,10,25,40.0,0.0,11,7,2,1,10,400,10,0,157,6,7,0,0,0,0,172,141,97,48,204,62,0,22,2,10,23,15,24,1.33,19,0,2,1,0,4,0.22,2,0,0,2,0,0,5,0,2,2,1,3,23.1,10,72,23.7,15,135,154,0,11,9,14,0,632,17,82,61.5,9,0,311,7,79,37,1112,493,44.3,124,68,47.5,,7,4,,1,1.67,22,11,+11,+0.61,+1.31,19.0,22.3,-3.3,-0.19,+0.51,0,18,0,0,0,78,99,161,38.1,Big-5-European-Leagues,Big5,2017-2018
2634,Ben Woodburn,wls WAL,MF,Liverpool,eng Premier League,17,1999,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,8,87.5,111,10,4,4,100.0,2,2,100.0,1,1,100.0,0.0,0,2,0,0,0,8,0,0,4,0,0,0,0,0,0,7,1,0,0,8,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,25.0,0,2,2,0,0,0,0,0,8,0,1,,0,0,7,0,0,0,8,8,100.0,0,7,0.2,,0,1,,5,3.00,1,0,+1,+12.86,+11.67,0.3,0.0,+0.3,+3.31,+2.29,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2017-2018
2635,Xeka,pt POR,MF,Dijon,fr Ligue 1,22,1994,17,15,1393,15.5,2,3,2,0,0,4,0,0.13,0.19,0.32,0.13,0.32,2.7,2.7,1.2,3.9,0.17,0.08,0.25,0.17,0.25,Matches,34,10,29.4,2.20,0.65,0.06,0.20,20.3,5,0.08,-0.7,-0.7,545,691,78.9,11447,2635,202,235,86.0,212,244,86.9,118,186,63.4,+1.8,21,41,8,0,52,647,44,1,106,49,25,22,0,0,0,475,62,154,63,589,31,2,2,1,22,18,15,40,2.58,19,9,2,7,1,3,0.19,1,1,0,0,0,1,1,0,1,0,0,0,,0,0,0.0,2,0,0,0,0,2,0,0,877,29,38,59.4,21,0,652,1,18,17,652,575,88.2,69,82,40.7,,12,2,,1,1.24,23,28,-5,-0.32,+0.25,16.7,30.7,-14.0,-0.90,-0.36,0,28,0,1,0,135,6,8,42.9,Big-5-European-Leagues,Big5,2017-2018
2636,Xeka,pt POR,MF,Lille,fr Ligue 1,22,1994,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,10,60.0,174,42,0,0,,4,7,57.1,2,3,66.7,0.0,0,1,1,0,3,10,0,0,3,0,1,0,0,0,0,6,0,4,0,9,1,0,0,1,1,0,0,1,6.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,25,19,12,10,3,5,17.2,24,86,26.2,81,193,54,0,14,45,18,0,14,0,1,,0,0,9,0,0,0,10,10,100.0,1,15,0.4,,0,1,,1,1.00,0,0,0,0.00,+0.69,0.4,0.0,+0.3,+2.02,+2.53,0,1,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2017-2018
2637,Granit Xhaka,ch SUI,MF,Arsenal,eng Premier League,24,1992,38,37,3260,36.2,1,7,1,0,0,10,0,0.03,0.19,0.22,0.03,0.22,2.2,2.2,4.0,6.2,0.06,0.11,0.17,0.06,0.17,Matches,66,18,27.3,1.82,0.50,0.02,0.06,27.6,8,0.03,-1.2,-1.2,2727,3186,85.6,56013,14567,977,1068,91.5,1233,1371,89.9,464,656,70.7,+3.0,40,350,49,1,323,3004,182,4,424,162,22,88,38,29,6,2293,402,491,2570,423,133,17,14,11,44,92,34,96,2.65,70,19,3,1,1,16,0.44,9,5,1,1,0,0,78,53,32,40,6,30,34.1,58,178,32.1,162,307,86,0,36,111,80,2,3561,106,31,67.7,22,2,2378,6,24,18,2795,2654,95.0,93,86,95.3,,30,1,,0,1.66,72,50,+22,+0.61,+0.04,64.4,49.8,+14.6,+0.40,-1.40,0,57,0,0,0,446,54,57,48.6,Big-5-European-Leagues,Big5,2017-2018
2638,Claudio Yacob,ar ARG,MF,West Brom,eng Premier League,30,1987,16,9,903,10.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.02,0.00,0.03,0.02,0.03,Matches,6,1,16.7,0.60,0.10,0.00,0.00,14.1,0,0.04,-0.2,-0.2,320,382,83.8,6158,1488,117,129,90.7,164,185,88.6,37,62,59.7,0.0,1,28,0,0,25,376,6,0,55,9,1,0,0,0,0,266,58,58,22,320,28,0,0,0,4,7,4,5,0.50,4,0,0,1,0,1,0.10,1,0,0,0,0,0,37,23,16,21,0,16,44.4,20,68,31.8,100,103,11,0,7,58,26,2,495,46,5,50.0,3,0,287,0,5,6,266,248,93.2,3,56,26.4,,6,7,,18,0.69,5,17,-12,-1.20,-0.73,7.4,12.6,-5.2,-0.52,-0.20,0,25,0,0,0,136,17,25,40.5,Big-5-European-Leagues,Big5,2017-2018
2639,Steeve Yago,bf BFA,DF,Toulouse,fr Ligue 1,24,1992,21,16,1577,17.5,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.02,0.02,0.00,0.02,Matches,1,1,100.0,0.06,0.06,0.00,0.00,19.2,0,0.03,0.0,0.0,535,697,76.8,9598,5198,245,288,85.1,225,266,84.6,56,117,47.9,-0.3,5,41,8,3,53,522,175,1,109,10,13,3,0,0,0,358,121,218,55,435,40,157,3,2,19,17,25,16,0.91,10,3,0,2,1,0,0.00,0,0,0,0,0,0,45,22,23,16,6,15,51.7,14,84,30.2,163,92,23,0,30,81,30,0,888,62,7,53.3,8,0,420,2,13,13,401,362,90.3,9,75,46.1,,15,5,,11,0.95,19,28,-9,-0.51,-0.17,21.9,25.6,-3.6,-0.21,-0.03,0,37,0,0,0,159,7,8,46.7,Big-5-European-Leagues,Big5,2017-2018
2640,C̩dric Yamber̩,cf CTA,DF,Dijon,fr Ligue 1,26,1990,32,31,2831,31.5,3,0,3,0,0,7,2,0.10,0.00,0.10,0.10,0.10,1.4,1.4,0.3,1.8,0.05,0.01,0.06,0.05,0.06,Matches,11,5,45.5,0.35,0.16,0.27,0.60,8.4,0,0.13,+1.6,+1.6,1077,1335,80.7,25448,8785,258,301,85.7,567,622,91.2,245,385,63.6,-0.3,8,93,9,1,79,1294,41,0,179,60,4,1,0,0,0,892,112,331,92,1101,125,4,2,1,42,10,19,18,0.57,14,1,0,2,0,2,0.06,0,0,0,1,1,0,52,32,40,12,0,15,50.0,15,93,43.9,140,64,8,0,28,80,94,2,1588,141,20,57.1,10,0,998,0,4,6,965,929,96.3,17,88,82.8,,29,1,,2,1.19,45,63,-18,-0.57,-0.57,36.3,55.7,-19.4,-0.62,+0.43,0,29,0,3,1,314,20,20,50.0,Big-5-European-Leagues,Big5,2017-2018
2641,Jawad El Yamiq,ma MAR,DF,Genoa,it Serie A,25,1992,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,1,0,0.0,0.25,0.00,0.00,,25.1,0,0.01,0.0,0.0,141,170,82.9,3098,1260,43,48,89.6,66,76,86.8,31,44,70.5,0.0,0,13,0,0,12,163,7,0,23,3,1,0,0,0,0,109,26,35,18,130,11,5,0,1,2,2,1,2,0.50,2,0,0,0,0,0,0.00,0,0,0,0,0,0,7,4,7,0,0,2,50.0,2,13,39.4,26,7,0,0,7,8,26,0,218,33,3,50.0,2,0,128,0,1,1,128,122,95.3,1,90,10.5,,4,0,,9,0.00,4,8,-4,-1.00,-0.82,5.9,6.2,-0.3,-0.07,-0.01,0,4,0,0,0,38,10,7,58.8,Big-5-European-Leagues,Big5,2017-2018
2642,Mapou Yanga-Mbiwa,fr FRA,DF,Lyon,fr Ligue 1,28,1989,2,1,128,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,96,103,93.2,1958,761,34,36,94.4,46,48,95.8,16,19,84.2,0.0,0,2,0,0,2,100,3,0,5,3,0,0,0,0,0,92,2,9,14,85,2,2,0,0,2,1,0,1,0.70,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,3,0,0,1,100.0,0,6,40.0,10,5,0,0,0,3,2,0,106,9,0,,0,0,85,0,0,0,79,78,98.7,0,64,3.7,,1,1,,6,1.50,3,2,+1,+0.70,-0.47,4.0,2.7,+1.3,+0.90,+0.19,0,1,0,0,0,14,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
2643,Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,de Bundesliga,27,1989,18,13,1039,11.5,3,3,3,0,0,0,0,0.26,0.26,0.52,0.26,0.52,5.3,5.3,4.1,9.3,0.46,0.35,0.81,0.46,0.81,Matches,30,11,36.7,2.60,0.95,0.10,0.27,14.5,0,0.18,-2.3,-2.3,331,449,73.7,5552,1372,178,218,81.7,113,150,75.3,35,69,50.7,-1.1,29,21,18,6,32,427,22,0,121,17,40,11,4,1,1,301,62,86,314,107,14,5,2,1,7,6,11,52,4.51,37,3,4,3,3,6,0.52,5,0,0,1,0,0,13,6,4,6,3,3,21.4,11,46,27.2,30,77,62,0,5,20,4,0,593,8,71,59.5,27,0,486,22,26,25,637,460,72.2,95,58,34.0,,4,5,,4,1.22,22,18,+4,+0.35,-0.23,24.8,15.8,+9.0,+0.78,+0.33,0,19,0,0,0,71,9,11,45.0,Big-5-European-Leagues,Big5,2017-2018
2644,DeAndre Yedlin,us USA,DF,Newcastle Utd,eng Premier League,24,1993,34,31,2845,31.6,0,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,1.9,2.2,0.01,0.06,0.07,0.01,0.07,Matches,6,0,0.0,0.19,0.00,0.00,,25.2,0,0.04,-0.3,-0.3,1035,1371,75.5,16790,7281,549,604,90.9,376,508,74.0,76,198,38.4,+0.1,20,51,31,19,77,1043,328,0,143,19,64,0,0,0,0,650,312,409,43,905,72,322,4,4,42,27,32,46,1.46,36,6,1,1,1,2,0.06,2,0,0,0,0,0,61,29,38,19,4,23,37.7,38,119,23.9,257,181,59,1,62,111,118,0,1750,104,15,47.9,28,1,860,4,21,23,914,824,90.2,52,84,83.2,,31,3,,1,1.12,33,37,-4,-0.13,+0.50,38.2,42.1,-3.9,-0.12,+0.54,0,32,0,0,1,268,55,57,49.1,Big-5-European-Leagues,Big5,2017-2018
2645,Yoel,es ESP,GK,Eibar,es La Liga,28,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,26,38.5,553,524,0,0,,0,0,,10,26,38.5,0.0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,1,25,2,16,0,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,100.0,1,0,0,0,0,0,0,0,36,28,0,,0,0,20,0,0,0,11,11,100.0,0,90,2.6,,1,0,,6,1.00,0,0,0,0.00,+0.16,0.7,0.9,-0.2,-0.23,-0.11,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2017-2018
2646,Maya Yoshida,jp JPN,DF,Southampton,eng Premier League,28,1988,24,23,2051,22.8,2,0,2,0,0,3,2,0.09,0.00,0.09,0.09,0.09,2.3,2.3,0.3,2.7,0.10,0.01,0.12,0.10,0.12,Matches,19,4,21.1,0.83,0.18,0.11,0.50,9.7,1,0.12,-0.3,-0.3,891,1039,85.8,19369,6329,268,295,90.8,452,483,93.6,167,250,66.8,-0.3,6,43,0,0,43,1016,23,2,124,29,1,0,0,0,0,764,78,197,164,773,60,4,5,3,15,12,9,11,0.48,8,0,0,1,1,1,0.04,0,0,0,0,1,0,38,28,29,7,2,14,60.9,9,57,35.0,101,54,8,0,15,89,164,0,1344,185,26,100.0,2,0,781,0,4,8,809,793,98.0,7,85,60.0,,21,1,,8,0.96,22,31,-9,-0.39,+0.26,27.5,28.3,-0.8,-0.04,+0.35,1,19,1,0,0,219,78,37,67.8,Big-5-European-Leagues,Big5,2017-2018
2647,Ashley Young,eng ENG,DF,Manchester Utd,eng Premier League,32,1985,30,28,2442,27.1,2,4,2,0,0,7,0,0.07,0.15,0.22,0.07,0.22,0.7,0.7,3.8,4.5,0.03,0.14,0.17,0.03,0.17,Matches,18,4,22.2,0.66,0.15,0.11,0.50,20.9,3,0.04,+1.3,+1.3,1298,1690,76.8,23482,9368,643,703,91.5,455,576,79.0,171,342,50.0,+0.2,27,97,36,25,114,1373,317,2,181,56,95,24,18,4,0,965,323,402,212,1169,39,262,0,11,42,55,48,56,2.06,40,6,4,3,1,8,0.29,6,0,1,1,0,0,56,29,32,20,4,18,32.7,37,92,27.4,158,133,45,0,36,123,77,0,1988,103,27,56.5,29,4,1217,9,15,24,1241,1153,92.9,37,81,71.4,,21,2,,2,1.97,44,26,+18,+0.66,-1.36,40.0,32.3,+7.7,+0.28,-0.75,0,29,0,0,0,250,20,35,36.4,Big-5-European-Leagues,Big5,2017-2018
2648,Zaydou Youssouf,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,6,1,131,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.09,0.04,0.12,0.09,0.12,Matches,3,0,0.0,2.06,0.00,0.00,,21.2,0,0.04,-0.1,-0.1,36,52,69.2,658,100,14,19,73.7,14,18,77.8,6,12,50.0,-0.1,1,2,1,0,2,48,4,0,13,2,1,0,0,0,0,37,8,7,39,4,4,3,1,0,2,1,0,5,3.44,4,0,0,0,1,1,0.69,1,0,0,0,0,0,3,1,1,2,0,0,,0,8,23.5,8,17,9,0,1,5,1,0,77,0,2,37.5,4,1,61,0,4,8,73,57,78.1,9,22,3.8,,0,5,,7,2.00,1,3,-2,-1.37,-1.57,0.7,1.7,-1.1,-0.73,-1.08,0,2,0,0,0,10,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
2649,Pablo Zabaleta,ar ARG,DF,West Ham,eng Premier League,32,1985,37,37,3289,36.5,0,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,1.3,1.7,0.01,0.03,0.05,0.01,0.05,Matches,6,1,16.7,0.16,0.03,0.00,0.00,13.6,0,0.07,-0.4,-0.4,1167,1604,72.8,20575,9627,531,609,87.2,482,640,75.3,124,273,45.4,-0.3,17,102,25,11,132,1216,388,1,230,16,58,0,0,0,0,672,428,504,163,920,105,376,3,6,23,59,59,35,0.96,31,3,1,0,0,2,0.05,2,0,0,0,0,0,109,63,59,37,13,52,44.4,65,185,29.2,356,192,85,0,81,187,128,0,2043,149,22,57.1,11,0,932,1,16,22,1015,911,89.8,35,89,96.2,,35,0,,0,1.14,45,62,-17,-0.47,+1.60,37.2,55.2,-18.0,-0.49,+0.42,0,33,0,2,1,294,70,59,54.3,Big-5-European-Leagues,Big5,2017-2018
2650,Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,it Serie A,22,1995,6,2,152,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.33,0.05,0.38,0.33,0.38,Matches,2,1,50.0,1.18,0.59,0.00,0.00,8.9,0,0.28,-0.6,-0.6,46,63,73.0,719,192,22,28,78.6,23,28,82.1,1,7,14.3,-0.1,1,4,1,1,1,61,2,0,21,2,2,0,0,0,0,46,11,6,9,48,4,0,1,0,3,4,2,3,1.79,1,0,0,1,1,0,0.00,0,0,0,0,0,0,5,4,2,0,3,1,33.3,2,13,29.5,14,22,8,0,1,9,1,0,87,3,3,100.0,4,0,69,1,3,7,69,59,85.5,7,25,4.4,,0,4,,6,0.33,0,6,-6,-3.55,-2.40,1.2,3.0,-1.8,-1.06,+0.03,0,4,0,0,0,15,2,1,66.7,Big-5-European-Leagues,Big5,2017-2018
